sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:count,ADD_INFO:vocabulary_id,ADD_INFO:vocabulary_concept_code,ADD_INFO:vocabulary_concept_name,ADD_INFO:source_concept,ADD_INFO:abbreviation,ADD_INFO:category,ADD_INFO:unitid,ADD_INFO:unit,ADD_INFO:ucum_code,ADD_INFO:low_normal_value,ADD_INFO:high_normal_value,ADD_INFO:expected_min_value,ADD_INFO:expected_max_value,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
19317,Physio Mobility Wrist flexion extension left 1,1986,,1986,,,,Fysio Mobiliteit Pols flexie extensie links 1,Fysio Mobiliteit Pols flexie extensie links 1,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,70,,,0.57,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
12285,pressure control above PEEP setting,456455,,4069976,LOINC,76152-8,Airway pressure delta setting Ventilator,PC boven PEEP (Set),PC boven PEEP (Set),RESP-Servo Machinegegevens,175,cmH2O,cm[H2O],,,,,0.67,APPROVED,EQUAL,Patrick Thoral,1686408178625,42527137,Airway pressure delta setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1686408175648,
15278,Aim Above Value ABPs,6564,,6564,,,,Streef Bovenwaarde ABPs,Streef Bovenwaarde ABPs,HD-Bloeddrukken,173,mmHg,mm[Hg],,,,,0.40,APPROVED,INEXACT,Patrick Thoral,1691261362351,602639,Target parameter,Observation,MAPS_TO,BUG -> inconsistent domain for measurements/observations,Patrick Thoral,1691261105842,
15278,Aim Above Value ABPs,6564,,6564,,,,Streef Bovenwaarde ABPs,Streef Bovenwaarde ABPs,HD-Bloeddrukken,173,mmHg,mm[Hg],,,,,0.40,APPROVED,INEXACT,Patrick Thoral,1691261362351,21490853,Invasive Systolic blood pressure,Measurement,MAPS_TO_TYPE,BUG -> inconsistent domain for measurements/observations,Patrick Thoral,1691261352312,
20649,ECMO - Pump Rotations (RPM),482,,482,,,,ECMO - Pomp rotaties (RPM),ECMO - Pomp rotaties (RPM),ECMO,15,/min,/min,,,,,0.36,APPROVED,UNMATCHED,Patrick Thoral,1691182195624,0,Unmapped,,MAPS_TO,,,0,
14090,NAVA Edit Trigger,2452,,26731,,,,NAVA  Edi Trigger,NAVA  Edi Trigger,RESP-Servo NAVA Machinegegevens,309,µV,uV,0,2,,,0.62,APPROVED,UNMATCHED,Patrick Thoral,1690321371612,0,Unmapped,,MAPS_TO,,,0,
18633,MC NAS Item 13 rating,72,,72,,,,MC NAS Item 13 score,MC NAS Item 13 score,NAS score,0,None,,,,,,0.38,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
20650,ECMO - Part,478,,478,,,,ECMO - Part,ECMO - Part,ECMO,173,mmHg,mm[Hg],,,,,0.61,APPROVED,UNMATCHED,Patrick Thoral,1691182195624,0,Unmapped,,MAPS_TO,,,0,
14091,NAVA Edi peak,8904,,48086,,,,NAVA Edi peak,NAVA Edi peak,RESP-Servo Patiëntgegevens,309,µV,uV,,,,,0.34,APPROVED,UNMATCHED,Patrick Thoral,1690322938152,0,Unmapped,,MAPS_TO,,,0,
19318,Physio Mobility Wrist flexion extension left 2,1992,,1992,,,,Fysio Mobiliteit Pols flexie extensie links 2,Fysio Mobiliteit Pols flexie extensie links 2,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,70,,,0.57,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
15279,Target Lower Value ABPs,910,,910,,,,Streef Onderwaarde ABPs,Streef Onderwaarde ABPs,HD-Bloeddrukken,173,mmHg,mm[Hg],,,,,0.35,APPROVED,INEXACT,Patrick Thoral,1691264096232,602639,Target parameter,Observation,MAPS_TO,,Patrick Thoral,1691261158735,
15279,Target Lower Value ABPs,910,,910,,,,Streef Onderwaarde ABPs,Streef Onderwaarde ABPs,HD-Bloeddrukken,173,mmHg,mm[Hg],,,,,0.35,APPROVED,INEXACT,Patrick Thoral,1691264096232,21490853,Invasive Systolic blood pressure,Measurement,MAPS_TO_TYPE,,Patrick Thoral,1691264094705,
20651,ECMO - Pven,477,,477,,,,ECMO - Pven,ECMO - Pven,ECMO,173,mmHg,mm[Hg],,,,,0.50,APPROVED,UNMATCHED,Patrick Thoral,1691182195624,0,Unmapped,,MAPS_TO,,,0,
14092,NAVA Edit min,7979,,46975,,,,NAVA Edi min,NAVA Edi min,RESP-Servo Patiëntgegevens,309,µV,uV,,,,,0.37,APPROVED,UNMATCHED,Patrick Thoral,1690322934772,0,Unmapped,,MAPS_TO,,,0,
18634,MC NAS Item 14 rating,229,,229,,,,MC NAS Item 14 score,MC NAS Item 14 score,NAS score,0,None,,,,,,0.38,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
12286,pressure support above PEEP setting,961936,,10799693,LOINC,20079-0,Pressure support setting Ventilator,PS boven PEEP (Set),PS boven PEEP,RESP-Servo Machinegegevens,175,cmH2O,cm[H2O],,,,,0.65,APPROVED,EQUAL,Patrick Thoral,1686406646407,3000461,Pressure support setting Ventilator,Measurement,MAPS_TO,,<auto>,1686356316567,
20652,ECMO - Pint,476,,476,,,,ECMO - Pint,ECMO - Pint,ECMO,173,mmHg,mm[Hg],,,,,0.61,APPROVED,UNMATCHED,Patrick Thoral,1691182195624,0,Unmapped,,MAPS_TO,,,0,
15280,Target Upper Value NIBPm,1,,1,,,,Streef Bovenwaarde NIBPm,Streef Bovenwaarde NIBPm,HD-Bloeddrukken,173,mmHg,mm[Hg],,,,,0.31,APPROVED,INEXACT,Patrick Thoral,1691261511792,602639,Target parameter,Observation,MAPS_TO,,Patrick Thoral,1691261116722,
15280,Target Upper Value NIBPm,1,,1,,,,Streef Bovenwaarde NIBPm,Streef Bovenwaarde NIBPm,HD-Bloeddrukken,173,mmHg,mm[Hg],,,,,0.31,APPROVED,INEXACT,Patrick Thoral,1691261511792,21492241,Mean blood pressure by Noninvasive,Measurement,MAPS_TO_TYPE,,Patrick Thoral,1691261504401,
20654,ECMO - Tart,475,,475,,,,ECMO - Tart,ECMO - Tart,ECMO,59,°C,Cel,,,,,0.61,APPROVED,UNMATCHED,Patrick Thoral,1691182195624,0,Unmapped,,MAPS_TO,,,0,
19319,Physio Mobility Wrist flexion extension right 1,1989,,1989,,,,Fysio Mobiliteit Pols flexie extensie rechts 1,Fysio Mobiliteit Pols flexie extensie rechts 1,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,70,,,0.58,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
14128,Stomach Suction Stand,1643,,1643,,,,Maagzuig Stand,Maagzuig/Stand,VB-Tr.Digestivus,6,ml,mL,,,,,0.47,APPROVED,UNMATCHED,Patrick Thoral,1686487086584,0,Unmapped,,MAPS_TO,cumulative output,,0,
18635,MC NAS Item 15 rating,14,,14,,,,MC NAS Item 15 score,MC NAS Item 15 score,NAS score,0,None,,,,,,0.39,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
15281,Target Lower NIBPs,1,,1,,,,Streef Onderwaarde NIBPs,Streef Onderwaarde NIBPs,HD-Bloeddrukken,173,mmHg,mm[Hg],,,,,0.33,APPROVED,INEXACT,Patrick Thoral,1691264195355,602639,Target parameter,Observation,MAPS_TO,,Patrick Thoral,1691261176791,
15281,Target Lower NIBPs,1,,1,,,,Streef Onderwaarde NIBPs,Streef Onderwaarde NIBPs,HD-Bloeddrukken,173,mmHg,mm[Hg],,,,,0.33,APPROVED,INEXACT,Patrick Thoral,1691264195355,21492239,Systolic blood pressure by Noninvasive,Measurement,MAPS_TO_TYPE,,Patrick Thoral,1691264188188,
14428,Wondrain5 Production,669,,669,,,,Wonddrain5 Productie,Wdrain5,VB-Wonddrains,6,ml,mL,,,,,0.34,APPROVED,EQUAL,Patrick Thoral,1686488933498,3006376,Fluid output wound drain,Measurement,MAPS_TO,,Patrick Thoral,1686488893830,
19238,Physio BBS sit-stand score,844,,844,,,,Fysio BBS zit-stand score,Fysio BBS zit-stand score,Fysio-Berg Balans Score,191,Geen,,0,4,,,0.35,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
19320,Physio Mobility Wrist flexion extension right 2,1992,,1992,,,,Fysio Mobiliteit Pols flexie extensie rechts 2,Fysio Mobiliteit Pols flexie extensie rechts 2,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,70,,,0.57,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
18636,MC NAS Item 16 rating,10,,10,,,,MC NAS Item 16 score,MC NAS Item 16 score,NAS score,0,None,,,,,,0.38,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
15282,Target Upper Level NIBPs,1,,1,,,,Streef Bovenwaarde NIBPs,Streef Bovenwaarde NIBPs,HD-Bloeddrukken,173,mmHg,mm[Hg],,,,,0.37,APPROVED,INEXACT,Patrick Thoral,1691261526237,602639,Target parameter,Observation,MAPS_TO,,Patrick Thoral,1691261123769,
15282,Target Upper Level NIBPs,1,,1,,,,Streef Bovenwaarde NIBPs,Streef Bovenwaarde NIBPs,HD-Bloeddrukken,173,mmHg,mm[Hg],,,,,0.37,APPROVED,INEXACT,Patrick Thoral,1691261526237,21492239,Systolic blood pressure by Noninvasive,Measurement,MAPS_TO_TYPE,,Patrick Thoral,1691261522574,
14429,Wondrain6 Production,308,,308,,,,Wonddrain6 Productie,Wdrain6,VB-Wonddrains,6,ml,mL,,,,,0.33,APPROVED,EQUAL,Patrick Thoral,1686488936413,3006376,Fluid output wound drain,Measurement,MAPS_TO,,Patrick Thoral,1686488905798,
12287,respiratory rate synchronized intermittent mandatory ventilation,7814,,156160,LOINC,19835-8,Breath rate setting Ventilator synchronized intermittent mandatory,SIMV Frequentie (Set),SIMV Frequentie,RESP-Servo Machinegegevens,26,l/min,L/min,,,,,0.78,APPROVED,EQUAL,Patrick Thoral,1686437296697,3006306,Breath rate setting Ventilator synchronized intermittent mandatory,Measurement,MAPS_TO,,<auto>,1686356319549,
14430,Wondrain5 Stand,585,,585,,,,Wonddrain5 Stand,Wdrain5/Stand,VB-Wonddrains,6,ml,mL,,,,,0.28,APPROVED,UNMATCHED,Patrick Thoral,1686488616605,0,Unmapped,,MAPS_TO,cumulative output,,0,
15290,Aim Above Value ICP,995,,995,,,,Streef Bovenwaarde ICP,Streef Bovenwaarde ICP,NEURO-Drukken,173,mmHg,mm[Hg],,,,,0.42,APPROVED,INEXACT,Patrick Thoral,1691261510412,602639,Target parameter,Observation,MAPS_TO,,Patrick Thoral,1691261445562,
15290,Aim Above Value ICP,995,,995,,,,Streef Bovenwaarde ICP,Streef Bovenwaarde ICP,NEURO-Drukken,173,mmHg,mm[Hg],,,,,0.42,APPROVED,INEXACT,Patrick Thoral,1691261510412,21490653,Intracranial pressure (ICP),Measurement,MAPS_TO_TYPE,,Patrick Thoral,1691261470362,
19244,Physio Cooperative Total,3391,,3391,,,,Fysio Coöperatie Totaal,Fysio Coöperatie Totaal,Fysio-Coöperatietest S5Q,191,Geen,,0,5,,,0.57,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
18637,MC NAS Item 17 rating,1739,,1739,,,,MC NAS Item 17 score,MC NAS Item 17 score,NAS score,0,None,,,,,,0.37,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
12288,Trigger SensitivityX,5,,101958,,,,TriggergevoeligheidX,TriggergevoelighX,Deleted - Niet gebruiken,191,Geen,,,,,,0.58,APPROVED,EQUAL,Patrick Thoral,1686438233575,40760768,Flow trigger setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1686438230554,
14431,Wondrain6 Stand,303,,303,,,,Wonddrain6 Stand,Wdrain6/Stand,VB-Wonddrains,6,ml,mL,,,,,0.31,APPROVED,UNMATCHED,Patrick Thoral,1686488636157,0,Unmapped,,MAPS_TO,cumulative output,,0,
19321,Physio Mobility Wrist flexion extension left 3,1986,,1986,,,,Fysio Mobiliteit Pols flexie extensie links 3,Fysio Mobiliteit Pols flexie extensie links 3,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,90,,,0.57,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
19245,FAC rating,628,,628,,,,FAC score,FAC score,Fysio-Lopen/Verplaatsen,191,Geen,,,,,,0.57,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
15292,Strive Moisture Balance,24745,,24745,,,,Streef Vochtbalans,Streef Vochtbalans,VB-TOT.BALANS,6,ml,mL,,,,,0.51,APPROVED,EQUAL,Patrick Thoral,1689549667044,602639,Target parameter,Observation,MAPS_TO,,Patrick Thoral,1686486670739,
15292,Strive Moisture Balance,24745,,24745,,,,Streef Vochtbalans,Streef Vochtbalans,VB-TOT.BALANS,6,ml,mL,,,,,0.51,APPROVED,EQUAL,Patrick Thoral,1689549667044,4332382,Fluid balance monitoring,Observation,MAPS_TO_TYPE,,Patrick Thoral,1686486819242,
14453,Research_Apache_Score,72,,72,,,,Research_Apache_Score,Research_Apache_Score,APACHE II RESEARCH,191,Geen,,,,,,0.29,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
18638,MC NAS Item 18 rating,232,,232,,,,MC NAS Item 18 score,MC NAS Item 18 score,NAS score,0,None,,,,,,0.38,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
12289,minute volume setting,21990,,319307,LOINC,33425-0,Minute volume setting Ventilator,Volume (Set),Volume (Set),RESP-Servo Machinegegevens,26,l/min,L/min,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689546985372,3045410,Minute volume setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1689546984787,
14454,RA_ABPm,1,,1,,,,RA_ABPm,RA_ABPm,APACHE II RESEARCH,173,mmHg,mm[Hg],,,,,0.42,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
19262,MRC Sum Score total,2500,,2500,,,,MRC Sum Score total,MRC Sum Score total,Fysio-MRC Sum Score,191,Geen,,0,60,,,0.61,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
19322,Physio Mobility Wrist flexion extension right 3,1989,,1989,,,,Fysio Mobiliteit Pols flexie extensie rechts 3,Fysio Mobiliteit Pols flexie extensie rechts 3,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,90,,,0.57,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
15770,target temperature,5852,,5852,,,,Streef Temperatuur,Streef Temperatuur,HD-Temperatuur,59,°C,Cel,,,,,0.84,APPROVED,INEXACT,Patrick Thoral,1691265079186,602639,Target parameter,Observation,MAPS_TO,,Patrick Thoral,1691261197147,
15770,target temperature,5852,,5852,,,,Streef Temperatuur,Streef Temperatuur,HD-Temperatuur,59,°C,Cel,,,,,0.84,APPROVED,INEXACT,Patrick Thoral,1691265079186,3020891,Body temperature,Measurement,MAPS_TO_TYPE,,Patrick Thoral,1691265074734,
14455,RA_Respiratory rate,4,,4,,,,RA_Ademfrequentie,RA_Ademfrequentie,APACHE II RESEARCH,15,/min,/min,,,,,0.50,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
18639,MC NAS Item 19 rating,6011,,6011,,,,MC NAS Item 19 score,MC NAS Item 19 score,NAS score,0,None,,,,,,0.37,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
14467,RA_Arterial_PH,4,,4,,,,RA_Arteriële_PH,RA_Arteriële_PH,APACHE II RESEARCH,191,Geen,,,,,,0.24,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
12291,tidal volume setting,19965,,317036,LOINC,20112-9,Tidal volume setting Ventilator,Teugvolume (Set),Teugvolume,RESP-Servo Machinegegevens,6,ml,mL,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1689545953852,3012410,Tidal volume setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1689545951897,
19264,Physio Mobility Elbow flexion extension left 1,1989,,1989,,,,Fysio Mobiliteit Elleboog flexie extensie links 1,Fysio Mobiliteit Elleboog flexie extensie links 1,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,165,,,0.61,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
19323,Physio Mobility Wrist radial ulnar left 1,1989,,1989,,,,Fysio Mobiliteit Pols radiair ulnair links 1,Fysio Mobiliteit Pols radiair ulnair links 1,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,30,,,0.47,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
14471,RA_FiO2,76,,76,,,,RA_FiO2,RA_FiO2,APACHE II RESEARCH,191,Geen,,0,4,,,0.54,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
16053,Stool flexiseal Stand,22982,,22982,,,,Ontlasting flexiseal Stand,Ontlasting flexiseal/Stand,VB-Tr.Digestivus,6,ml,mL,,,,,0.50,APPROVED,UNMATCHED,Patrick Thoral,1689549727412,0,Unmapped,,MAPS_TO,cumulative output,,0,
18640,MC NAS Item 20 rating,710,,710,,,,MC NAS Item 20 score,MC NAS Item 20 score,NAS score,0,None,,,,,,0.42,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
12292,End insp. cycle (Set),888682,,11961585,,,,Eind insp. cyclus (Set),Eind insp. cyclus,RESP-Servo Machinegegevens,191,Geen,,,,,,0.31,APPROVED,INEXACT,Patrick Thoral,1710287339878,3009065,Inspiration/Expiration setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1686406614576,
12292,End insp. cycle (Set),888682,,11961585,,,,Eind insp. cyclus (Set),Eind insp. cyclus,RESP-Servo Machinegegevens,191,Geen,,,,,,0.31,APPROVED,INEXACT,Patrick Thoral,1710287339878,8554,percent,Unit,MAPS_TO_UNIT,,Patrick Thoral,1710287280705,
14473,RA_Hematocrit(%),2,,2,,,,RA_Hematocriet(%),RA_Hematocriet(%),APACHE II RESEARCH,191,Geen,,,,,,0.31,APPROVED,UNREVIEWED,Patrick Thoral,1691177127596,0,Unmapped,,MAPS_TO,,,0,
12293,Backup Pressure (Set),719074,,10077007,,,,Backup druk (Set),Backup druk,RESP-Servo Machinegegevens,175,cmH2O,cm[H2O],,,,,0.60,APPROVED,EQUAL,Patrick Thoral,1686407143872,42527136,Airway pressure backup setting Ventilator,Measurement,MAPS_TO,,<auto>,1686356324721,
19324,Physio Mobility Wrist radial ulnar left 2,1992,,1992,,,,Fysio Mobiliteit Pols radiair ulnair links 2,Fysio Mobiliteit Pols radiair ulnair links 2,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,30,,,0.46,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
19265,Physio Mobility Elbow flexion extension left 2,1992,,1992,,,,Fysio Mobiliteit Elleboog flexie extensie links 2,Fysio Mobiliteit Elleboog flexie extensie links 2,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,165,,,0.61,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
16110,esophageal temperature,46044,,833973,LOINC,60836-4,Esophageal temperature,Temp Oesophagus,Temp Oesophagus,HD-Temperatuur,59,°C,Cel,,,,,1.00,APPROVED,EQUAL,Patrick Thoral,1686435461301,21490588,Esophageal temperature,Measurement,MAPS_TO,,Patrick Thoral,1686435459424,
18641,MC NAS Item 21 rating,16138,,16138,,,,MC NAS Item 21 score,MC NAS Item 21 score,NAS score,0,None,,,,,,0.41,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
13150,PiCCO CI (Cardiac Index)X,2,,2,,,,PiCCO CI (Cardiac Index)X,PiCCO CIX,Deleted - Niet gebruiken,92,l/min/m2,L/min/m2,3,5,,,0.43,APPROVED,INEXACT,Patrick Thoral,1691178345694,3000569,Left ventricular Cardiac index by Indicator dilution,Measurement,MAPS_TO,,Patrick Thoral,1691178344443,
16120,CPR ProcessID,273,,273,,,,Reanimatie ProcessID,Reanimatie ProcessID,Klinische verrichting Circulatie,0,None,,,,,,0.49,APPROVED,EQUIVALENT,Patrick Thoral,1691277698513,4232320,Cardiopulmonary resuscitation,Procedure,MAPS_TO,,Patrick Thoral,1691277692131,
12294,SIMV Breathing Cycle (Set),373121,,1903857,,,,SIMV ademcyclus (Set),SIMV ademcyclus,RESP-Servo Machinegegevens,3,sec,s,,,,,0.43,APPROVED,INEXACT,Patrick Thoral,1686438075028,4108449,Ventilation cycle time,Measurement,MAPS_TO,,Patrick Thoral,1686438069994,
13151,PiCCO cardiac output,1426,,1427,,,,PiCCO CO (Cardiac Output),PiCCO CO,PiCCO-plus,26,l/min,L/min,,,,,0.81,APPROVED,INEXACT,Patrick Thoral,1691183657700,3002309,Left ventricular Cardiac output by Indicator dilution,Measurement,MAPS_TO,,Patrick Thoral,1691183656912,
12295,P high (Set),1075,,9333,,,,P hoog (Set),P hoog,RESP-Servo Machinegegevens,175,cmH2O,cm[H2O],,,,,0.43,APPROVED,EQUAL,Patrick Thoral,1690320711878,40762053,Pressure.bilevel positive airway Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1690320709944,
18642,MC NAS Item 22 rating,30,,30,,,,MC NAS Item 22 score,MC NAS Item 22 score,NAS score,0,None,,,,,,0.40,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
19266,Physio Mobility Elbow flexion extension right 1,1992,,1992,,,,Fysio Mobiliteit Elleboog flexie extensie rechts 1,Fysio Mobiliteit Elleboog flexie extensie rechts 1,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,165,,,0.62,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
19325,Physio Mobility Wrist radial ulnar left 3,1989,,1989,,,,Fysio Mobiliteit Pols radiair ulnair links 3,Fysio Mobiliteit Pols radiair ulnair links 3,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,30,,,0.46,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
16121,Cardioversion ProcessID,222,,222,,,,Cardioversie ProcessID,Cardioversie ProcessID,Klinische verrichting Circulatie,0,None,,,,,,0.58,APPROVED,EQUIVALENT,Patrick Thoral,1691277673231,4078793,Direct current cardioversion,Procedure,MAPS_TO,,Patrick Thoral,1691277661524,
12296,T high (Set),754,,9007,,,,T hoog (Set),T hoog,RESP-Servo Machinegegevens,3,sec,s,,,,,0.45,APPROVED,EQUAL,Patrick Thoral,1690320074140,36303705,High pressure hold time setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1690320067683,
12297,T-peep (Set),1968,,10221,,,,T peep (Set),T peep,RESP-Servo Machinegegevens,3,sec,s,,,,,0.42,APPROVED,EQUAL,Patrick Thoral,1690320721428,36306099,Low pressure hold time setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1690320720384,
18643,MC NAS Item 23 rating,1337,,1337,,,,MC NAS Item 23 score,MC NAS Item 23 score,NAS score,0,None,,,,,,0.39,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,,,0,
16122,Intubation ProcessID,1178,,1178,,,,Intubatie ProcessID,Intubatie ProcessID,Klinische verrichting Respiratie,0,None,,,,,,0.67,APPROVED,EQUIVALENT,Patrick Thoral,1691278237501,4013354,Insertion of endotracheal tube,Procedure,MAPS_TO,,Patrick Thoral,1691278234554,
13152,PiCCO global end diastolic volume index,669,,669,,,,PiCCO GEDVI (Globaal Einddiastolisch Volume Index),PiCCO GEDVI,PiCCO-plus,89,ml/m2,mL/m2,680,800,,,0.51,APPROVED,UNMATCHED,Patrick Thoral,1691183748640,0,Unmapped,,MAPS_TO,,,0,
12298,PS over P high (Set),1043,,9303,,,,PS boven P hoog (Set),PS boven P hoog,RESP-Servo Machinegegevens,175,cmH2O,cm[H2O],,,,,0.34,APPROVED,EQUAL,Patrick Thoral,1690320165127,3000461,Pressure support setting Ventilator,Measurement,MAPS_TO,,Patrick Thoral,1690320162399,
19267,Physio Mobility Elbow flexion extension right 2,1992,,1992,,,,Fysio Mobiliteit Elleboog flexie extensie rechts 2,Fysio Mobiliteit Elleboog flexie extensie rechts 2,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,165,,,0.62,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
19326,Physio Mobility Wrist radial ulnar right 1,1989,,1989,,,,Fysio Mobiliteit Pols radiair ulnair rechts 1,Fysio Mobiliteit Pols radiair ulnair rechts 1,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,30,,,0.46,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
16123,Bronchoscopy ProcessID,452,,452,,,,Bronchoscopie ProcessID,Bronchoscopie ProcessID,Klinische verrichting Respiratie,0,None,,,,,,0.63,APPROVED,EQUIVALENT,Patrick Thoral,1691278047686,4032404,Bronchoscopy,Procedure,MAPS_TO,,Patrick Thoral,1691278040837,
18816,IC NAS Item 1 rating,72258,,72258,,,,IC NAS Item 1 score,IC NAS Item 1 score,NAS score,0,None,,,,,,0.47,APPROVED,UNMATCHED,Patrick Thoral,1686503534303,0,Unmapped,,MAPS_TO,Nursing Activities Score (NAS),,0,
12300,Trigger timeout (Set),1019,,1019,,,,Trigger time out (Set),Trigger time out,RESP-Servo Machinegegevens,3,sec,s,,,,,0.54,APPROVED,UNMATCHED,Patrick Thoral,1690320143207,0,Unmapped,,MAPS_TO,,,0,
12301,PEEP to,7302,,7302,,,,PEEP tot,PEEP tot,RESP-Servo Patiëntgegevens,175,cmH2O,cm[H2O],,,,,0.61,APPROVED,EQUAL,Patrick Thoral,1690322813972,42527140,Total PEEP Respiratory system,Measurement,MAPS_TO,,Patrick Thoral,1690322811238,
19268,Physio Mobility Elbow flexion extension left 3,1989,,1989,,,,Fysio Mobiliteit Elleboog flexie extensie links 3,Fysio Mobiliteit Elleboog flexie extensie links 3,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,5,,,0.61,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
13153,PiCCO extravascular lung water index,630,,630,,,,PiCCO_EVLWI (Extravasculair longwater index),PiCCO_EVLWI,PiCCO-plus,170,ml/kg,mL/kg,3,7,,,0.66,APPROVED,INEXACT,Patrick Thoral,1691183443070,3661655,Measurement of extravascular lung water,Measurement,MAPS_TO,,Patrick Thoral,1691183442367,
19327,Physio Mobility Wrist radial ulnar right 2,1992,,1992,,,,Fysio Mobiliteit Pols radiair ulnair rechts 2,Fysio Mobiliteit Pols radiair ulnair rechts 2,Fysio-Mobiliteit en Spierkracht,204,°,deg,0,30,,,0.46,APPROVED,UNREVIEWED,Patrick Thoral,1690325062371,0,Unmapped,,MAPS_TO,,,0,
