sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:count_validated,ADD_INFO:vocabulary_id,ADD_INFO:vocabulary_concept_code,ADD_INFO:vocabulary_concept_name,ADD_INFO:source_concept,ADD_INFO:values,ADD_INFO:abbreviation,ADD_INFO:category,ADD_INFO:islabresult,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
18596,Apache II Operative Gastrointestinal,1434,,1434,,,,Apache II Operatief  Gastr-intenstinaal,Gastro-intestinaal; Gastro-intestinaal voor neoplasma; Gastro-intestinale bloeding; Gastro-intestinale perforatie of obstructie,Apache II Operatief  Gastr-intenstinaal,APACHE II Diagnosen,0,0.58,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
16999,APACHE IV Nonoperative Gastrointestinal,533,,533,,,,APACHE IV Non-operative Gastro-intestinal,"Alcohol withdrawal; Bleeding, GI from esophageal varices/portal hypertension; Bleeding, GI-location unknown; Bleeding, lower GI; Bleeding, upper GI; Cancer, colon/rectal; Cancer, esophageal; Cancer, other GI; Cancer, stomach; Cholangitis; Encephalopathy, hepatic; GI Abscess/cyst; GI medical, other; GI Obstruction; GI Perforation/rupture; GI Vascular insufficiency; Hemorrhage, intra/retroperitoneal; Hepatic failure, acute; Inflammatory bowel disease; Pancreatitis; Peritonitis; Ulcer disease, peptic",APACHE IV Non-operative Gastro-intestinal,APACHE IV Diagnosen,0,0.54,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
16317,Aftercare severity reactions physical symptoms,54,,54,,,,Nazorg ernst reacties lichamelijke verschijnselen,geen last; weinig last; matig last; veel last; erg veel last,Nazorg ernst reacties lichamelijke verschijnselen,Nazorg-poli_Enquete_Brief,0,0.64,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
13129,D_Neurosurgery _Tumor surgery,1327,,1327,,,,D_Neurochirurgie _Tumor chirurgie,TC supra tentorieel; Meningioom supra tentorieel; TC infra tentorieel; Meningioom infra tentorieel; Brughoektumor; Diagnose anders,D_Neurochirurgie _Tumor chirurgie,Diagnose,0,0.37,APPROVED,UNREVIEWED,Patrick Thoral,1710323871400,0,Unmapped,,MAPS_TO,,,0,
13130,D_Neurosurgery_Other,2407,,2407,,,,D_Neurochirurgie_Overige,Cranioplastiek; Overige neurologie/neurochirurgie; Diagnose anders; Neurochirurgisch Trauma,D_Neurochirurgie _Overige,Diagnose,0,0.41,APPROVED,UNREVIEWED,Patrick Thoral,1710323871400,0,Unmapped,,MAPS_TO,,,0,
19833,Attention - Social -Status03,145,,145,,,,Aandacht - sociaal -Status03,Actief; Niet actief,Aandacht - sociaal -Status03,Verpleegkundig dashboard,0,0.43,APPROVED,UNMATCHED,Patrick Thoral,1710326741004,0,Unmapped,,MAPS_TO,,,0,
17002,APACHEIV Non-operative metabolic,291,,291,,,,APACHEIV  Non-operative metabolic,"Acid-base electrolyte disturbance; Diabetic hyperglycemic hyperosmolar nonketotic coma (HHNC); Diabetic ketoacidosis; Hyperthermia; Hyperthyroid storm/crisis; Hypoglycemia; Hypothermia; Metabolic/endocrine medical, other",APACHEIV  Non-operative metabolic,APACHE IV Diagnosen,0,0.54,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
18597,Apache II Operative Cardiovascular,7437,,7437,,,,Apache II Operatief Cardiovasculair,Cardiovasculair; Cardiovasculair multiple trauma; Hartkleppen; Perifeer vasculair; Haemorragische shock; Chron. cardiovasculaire ziekte; Sepsis; Na cardiac arrest,Apache II Operatief Cardiovasculair,APACHE II Diagnosen,0,0.68,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
17000,APACHE IV Nonoperative genitourinary,197,,197,,,,APACHE IV Non-operative genitourinary,"Genitourinary medical, other; Hemorrhage, postpartum (female); Pre-eclampsia/eclampsia (female); Renal bleeding; Renal failure, acute; Renal infection/abscess; Renal neoplasm, cancer; Renal obstruction",APACHE IV Non-operative genitourinary,APACHE IV Diagnosen,0,0.57,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
13131,D_Neurology_Vascular neurological,790,,790,,,,D_Neurologie_Vasculair neurologisch,S.A.B.; Vaatspasme protocol; Subduraal haematoom; Epiduraal haematoom; Intracerebraal haematoom; Diagnose anders,D_Neurologie_Vasculair neurologisch,Diagnose,0,0.47,APPROVED,UNREVIEWED,Patrick Thoral,1710323871400,0,Unmapped,,MAPS_TO,,,0,
16318,Aftercare severity responses less involved,52,,52,,,,Nazorg ernst reacties minder betrokken,geen last; weinig last; matig last; veel last; erg veel last,Nazorg ernst reacties minder betrokken,Nazorg-poli_Enquete_Brief,0,0.52,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
13132,D_Neurology_Other,1295,,1295,,,,D_Neurologie_Overige,Coma; Observatie neurologische status; Infectieuze aandoeningen CZS; Epileptisch insult; Neuro musculaire ziekten; Overige neurologie; Diagnose anders,D_Neurologie_Overige,Diagnose,0,0.32,APPROVED,UNREVIEWED,Patrick Thoral,1710323871400,0,Unmapped,,MAPS_TO,,,0,
19834,Attention - Social -Status04,52,,52,,,,Aandacht - sociaal -Status04,Actief; Niet actief,Aandacht - sociaal -Status04,Verpleegkundig dashboard,0,0.42,APPROVED,UNMATCHED,Patrick Thoral,1710326741004,0,Unmapped,,MAPS_TO,,,0,
17003,APACHEIV Non-operative musculo-skeletal,35,,35,,,,APACHEIV Non-operative musculo-skeletal,"Arthritis, septic; Cellulitis and localized soft tissue infections; Musculoskeletal medical, other",APACHEIV Non-operative musculo-skeletal,APACHE IV Diagnosen,0,0.60,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
18598,Apache II Operative Hematological,15,,15,,,,Apache II Operatief Hematologisch,Hematologisch,Apache II Operatief Hematologisch,APACHE II Diagnosen,0,0.57,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
17001,APACHEIV Non-operative haematological,142,,142,,,,APACHEIV  Non-operative haematological,"Anemia; Coagulopathy; Hematologic medical, other; Leukemia, acute lymphocytic; Leukemia, acute myelocytic; Leukemia, chronic lymphocytic; Leukemia, chronic myelocytic; Leukemia, other; Lymphoma, Hodgkins; Lymphoma, non-Hodgkins; Neutropenia; Pancytopenia; Sickle cell crisis",APACHEIV  Non-operative haematological,APACHE IV Diagnosen,0,0.57,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
12500,Chest drain4 Place,926,,926,,,,Thoraxdrain4 Plaats,Links; Rechts; Mediastinaal,Th.drain4/Plaats,VB-Thoraxdrains,0,0.51,APPROVED,EQUAL,Patrick Thoral,1711366379108,3004779,Chest tube site,Observation,MAPS_TO,ATTRIBUTE OF processitems.itemid = 12583,Patrick Thoral,1711366376202,
13133,D_Internal Medicine_Cardiovascular,6568,,6568,,,,D_Interne Geneeskunde_Cardiovasculair,Hypovolemische shock; Cardiogene shock; Sepsis; Decompensatio cordis; Angina pectoris/myocardinfarct; Ritme stoornissen; Na reanimatie; Hypertensie; Thoracaal of abdominaal aneurysma; Diagnose anders,D_Interne Geneeskunde_Cardiovasculair,Diagnose,0,0.44,APPROVED,UNREVIEWED,Patrick Thoral,1710323871400,0,Unmapped,,MAPS_TO,,,0,
19835,Attention - Social -Status05,16,,16,,,,Aandacht - sociaal -Status05,Actief,Aandacht - sociaal -Status05,Verpleegkundig dashboard,0,0.42,APPROVED,UNMATCHED,Patrick Thoral,1710326741004,0,Unmapped,,MAPS_TO,,,0,
17004,APACHEIV Non-operative neurologic,1279,,1279,,,,APACHEIV Non-operative neurologic,"Abscess, neurologic; Coma/change in level of consciousness (for hepatic see GI, for diabetic see; CVA, cerebrovascular accident/stroke; Drug withdrawal; Encephalitis; Encephalopathies (excluding hepatic); Guillian-Barre syndrome; Hematoma, epidural; Hematoma, subdural; Hemorrhage/hematoma, intracranial; Hydrocephalus, obstructive; Meningitis; Myasthenia gravis; Neoplasm, neurologic; Neurologic medical, other; Neuromuscular medical, other; Nontraumatic coma due to anoxia/ischemia; Overdose, alcohols (bethanol, methanol, ethylene glycol); Overdose, analgesic (aspirin, cetaminophen); Overdose, antidepressants (cyclic, lithium); Overdose, other toxin, poison or drug; Overdose, sedatives, hypnotics, antipsychotics, benzodiazepines; Overdose, street drugs (opiates, cocaine, amphetamine); Poisoning, carbon monoxide, arsenic, cyanide; Seizures (primary-no structural brain disease); Subarachnoid hemorrhage/arteriovenous malformation; Subarachnoid hemorrhage/intracranial aneurysm",APACHEIV Non-operative neurologic,APACHE IV Diagnosen,0,0.56,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
16319,Aftercare seriousness reactions difficult to enjoy,52,,52,,,,Nazorg ernst reacties moeilijk genieten,geen last; weinig last; matig last; veel last; erg veel last,Nazorg ernst reacties moeilijk genieten,Nazorg-poli_Enquete_Brief,0,0.50,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
12501,Chest drain5 Place,178,,178,,,,Thoraxdrain5 Plaats,Links; Rechts,T.drain5/Plaats,VB-Thoraxdrains,0,0.52,APPROVED,EQUAL,Patrick Thoral,1711366370303,3004779,Chest tube site,Observation,MAPS_TO,ATTRIBUTE OF processitems.itemid = 12584,Patrick Thoral,1711366367948,
18599,Apache II Operative Metabolism,96,,96,,,,Apache II Operatief Metabolisme,Metabolisme,Apache II Operatief Metabolisme,APACHE II Diagnosen,0,0.53,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
12502,Chest drain6 Place,43,,43,,,,Thoraxdrain6 Plaats,Links; Rechts,Th.drain6/Plaats,VB-Thoraxdrains,0,0.50,APPROVED,EQUAL,Patrick Thoral,1711366364328,3004779,Chest tube site,Observation,MAPS_TO,ATTRIBUTE OF processitems.itemid = 12585,Patrick Thoral,1711366361562,
13134,D_Internal Medicine_Pulmonary,6470,,6470,,,,D_Interne Geneeskunde_Pulmonaal,Pneumonie; ALI/ARDS; Hogere luchtwegobstructie; Respiratoire insufficiëntie; Longembolie; Respiratoir neoplasma; Na respiratoir arrest; Asthma of allergie; Chronisch obstructieve longziekte; Aspiratie en vergiftiging; Diagnose anders,D_Interne Geneeskunde_Pulmonaal,Diagnose,0,0.40,APPROVED,UNREVIEWED,Patrick Thoral,1710323871400,0,Unmapped,,MAPS_TO,,,0,
19837,Checklist Possessions checked/given,366,,366,,,,Checklist Bezittingen gecontroleerd/meegegeven,Ja; Nee; N.v.t.,Checklist Bezittingen gecontroleerd/meegegeven,Verpleegkundig dashboard,0,0.48,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
17005,APACHEIV Nonoperative respiratory,1971,,1971,,,,APACHEIV Non-operative respiratory,"Apnea, sleep; ARDS-adult respiratory distress syndrome, non-cardiogenic pulmonary edema; Arrest, respiratory (without cardiac arrest); Asthma; Atelectasis; Cancer, laryngeal; Cancer, lung; Cancer, oral; Effusions, pleural; Embolus, pulmonary; Emphysema/bronchitis; Hemorrhage/hemoptysis, pulmonary; Hemothorax; Hypertension-pulmonary, primary/idiopathic; Near drowning accident; Obstruction-airway (acute epiglottitis, post-extubation edema, foreign body, etc.); Pneumonia, aspiration; Pneumonia, bacterial; Pneumonia, fungal; Pneumonia, other; Pneumonia, parasitic (i.e. Pneumocystis pneumonia); Pneumonia, viral; Pneumothorax; Respiratory- medical, other; Restrictive lung disease (i.e. sarcoidosis, pulmonary fibrosis); Smoke inhalation; Weaning from mechanical ventilation (transfer from other unit or hospital only)",APACHEIV Non-operative respiratory,APACHE IV Diagnosen,0,0.56,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
12510,Chest drain4 Transport,755,,755,,,,Thoraxdrain4 Transport,-; +,Th.drain4/Transport,VB-Thoraxdrains,0,0.48,APPROVED,EQUAL,Patrick Thoral,1687030472801,36714172,Chest drain fluid swinging,Observation,MAPS_TO,ATTRIBUTE OF processitems.itemid = 12583,Patrick Thoral,1687030471995,
18600,Apache II Operative Neurological,2202,,2202,,,,Apache II Operatief Neurologisch,Neurologisch; Craniotomie voor neoplasma; Hoofd trauma; Craniotomie voor haematoom; Laminectomy and other spinal cord surgery,Apache II Operatief Neurologisch,APACHE II Diagnosen,0,0.57,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
16320,Aftercare severity reactions nightmares,57,,57,,,,Nazorg ernst reacties nachtmerries,geen last; weinig last; matig last; veel last; erg veel last,Nazorg ernst reacties nachtmerries,Nazorg-poli_Enquete_Brief,0,0.58,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
13135,D_Internal Medicine_Abdominal,1492,,1492,,,,D_Interne Geneeskunde_Abdominaal,Ileus; Cholangitis/Pancratitis; Leverinsufficientie; Portale hypertensie (TIPS); Bloeding tractus digestivus; Darm ischaemie; Diagnose anders,D_Interne Geneeskunde_Abdominaal,Diagnose,0,0.37,APPROVED,UNREVIEWED,Patrick Thoral,1710323871400,0,Unmapped,,MAPS_TO,,,0,
19838,Checklist Pressure system checked,193,,193,,,,Checklist Druksysteem gecontroleerd,Ja - correct; N.v.t.,Checklist Druksysteem gecontroleerd,Verpleegkundig dashboard,0,0.64,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
12511,Chest Drain5 Transport,97,,97,,,,Thoraxdrain5 Transport,-; +,Th.drain5/Transport,VB-Thoraxdrains,0,0.49,APPROVED,EQUAL,Patrick Thoral,1687030479571,36714172,Chest drain fluid swinging,Observation,MAPS_TO,ATTRIBUTE OF processitems.itemid = 12584,Patrick Thoral,1687030478750,
17006,APACHEIV Non-operative transplant,7,,7,,,,APACHEIV Non-operative transplant,"Bone marrow transplant, non operative admission; Kidney transplant, non operative admission",APACHEIV Non-operative transplant,APACHE IV Diagnosen,0,0.54,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
18601,Apache II Operative Renal,509,,509,,,,Apache II Operatief Renaal,Renaal; Renaal neoplasma; Renaal transplantatie,Apache II Operatief Renaal,APACHE II Diagnosen,0,0.56,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
19840,Checklist Fixation checked,191,,191,,,,Checklist Fixatie gecontroleerd,Ja - correct; Nee; N.v.t.,Checklist Fixatie gecontroleerd,Verpleegkundig dashboard,0,0.67,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
12512,Chest drain6 Transport,20,,20,,,,Thoraxdrain6 Transport,-; +,Th.drain6/Transport,VB-Thoraxdrains,0,0.47,APPROVED,EQUAL,Patrick Thoral,1687030485371,36714172,Chest drain fluid swinging,Observation,MAPS_TO,ATTRIBUTE OF processitems.itemid = 12585,Patrick Thoral,1687030484515,
16321,Aftercare severity reactions on your guard,51,,51,,,,Nazorg ernst reacties op uw hoede,geen last; weinig last; matig last; erg veel last,Nazorg ernst reacties op uw hoede,Nazorg-poli_Enquete_Brief,0,0.35,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
13136,D_Internal Medicine_Infectious Diseases,1361,,1361,,,,D_Interne Geneeskunde_Infectieziekten,Endocarditis; Fasciitis necroticans; Urosepsis; PCP infectie; Infectieuze aandoening overig; Diagnose anders,D_Interne Geneeskunde_Infectieziekten,Diagnose,0,0.47,APPROVED,UNREVIEWED,Patrick Thoral,1710323871400,0,Unmapped,,MAPS_TO,,,0,
17007,APACHEIV Non-operative trauma,778,,778,,,,APACHEIV Non-operative trauma,"Abdomen only trauma; Abdomen/extremity trauma; Abdomen/face trauma; Abdomen/multiple trauma; Abdomen/pelvis trauma; Abdomen/spinal trauma; Chest/abdomen trauma; Chest/extremity trauma; Chest/face trauma; Chest/multiple trauma; Chest/pelvis trauma; Chest/spinal trauma; Chest/thorax only trauma; Extremity only trauma; Extremity/face trauma; Extremity/multiple trauma; Face only trauma; Face/multiple trauma; Head (CNS) only trauma; Head/abdomen trauma; Head/chest trauma; Head/extremity trauma; Head/face trauma; Head/multiple trauma; Head/pelvis trauma; Head/spinal trauma; Pelvis/extremity trauma; Pelvis/face trauma; Pelvis/hip only trauma; Pelvis/multiple trauma; Spinal cord only trauma; Spinal/extremity trauma; Spinal/face trauma; Spinal/multiple trauma; Trauma medical, other",APACHEIV Non-operative trauma,APACHE IV Diagnosen,0,0.54,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
18602,Apache II Operative Respiratory,684,,684,,,,Apache II Operatief Respiratoir,Respiratoir; Thoraxchirurgie voor respiratoir neoplasm; Respiratoire insufficientie na OK; Na respiratoir arrest,Apache II Operatief Respiratoir,APACHE II Diagnosen,0,0.51,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
12513,Chest Drain4 Suction,861,,861,,,,Thoraxdrain4 Zuigkracht,- 5 cm H2O; -10 cm H2O; -15 cm H2O; -20 cm H2O; -25 cm H2O; Waterslot; Afgeklemd,Th.drain4/cmH2O,VB-Thoraxdrains,0,0.59,APPROVED,EQUAL,Patrick Thoral,1711325038698,4122997,Suction drainage measurement,Observation,MAPS_TO,ATTRIBUTE OF processitems.itemid = 12583,Patrick Thoral,1687030341788,
12513,Chest Drain4 Suction,861,,861,,,,Thoraxdrain4 Zuigkracht,- 5 cm H2O; -10 cm H2O; -15 cm H2O; -20 cm H2O; -25 cm H2O; Waterslot; Afgeklemd,Th.drain4/cmH2O,VB-Thoraxdrains,0,0.59,APPROVED,EQUAL,Patrick Thoral,1711325038698,44777590,centimeter watercolumn,Unit,MAPS_TO_UNIT,ATTRIBUTE OF processitems.itemid = 12583,Patrick Thoral,1711325014294,
19841,Checklist Medication checked,189,,189,,,,Checklist Medicatie gecontroleerd,Ja - correct; Ja - hersteld; Nee; N.v.t.,Checklist Medicatie gecontroleerd,Verpleegkundig dashboard,0,0.74,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
18603,SEC_Apache II Main group,4524,,4524,,,,SEC_Apache II Hoofdgroep,Operatief Cardiovasculair; Operatief Gastro-Intestinaal; Operatief Hematologisch; Operatief Renaal; Operatief Metabolisme; Operatief Neurologisch; Operatief Respiratoir; Non-operatief Cardiovasculair; Non-operatief Gastro-Intestinaal; Non-operatief Hematologisch; Non-operatief Renaal; Non-operatief Metabolisme; Non-operatief Neurologisch; Non-operatief Respiratoir,SEC_Apache II Hoofdgroep,APACHE II Diagnosen,0,0.35,APPROVED,UNREVIEWED,Patrick Thoral,1710326511742,0,Unmapped,,MAPS_TO,,,0,
12514,Chest Drain5 Suction,153,,153,,,,Thoraxdrain5 Zuigkracht,-10 cm H2O; -15 cm H2O; -20 cm H2O; Waterslot; Afgeklemd,Th.drain5/cmH2O,VB-Thoraxdrains,0,0.52,APPROVED,EQUAL,Patrick Thoral,1711325039979,4122997,Suction drainage measurement,Observation,MAPS_TO,ATTRIBUTE OF processitems.itemid = 12584,Patrick Thoral,1687030348218,
12514,Chest Drain5 Suction,153,,153,,,,Thoraxdrain5 Zuigkracht,-10 cm H2O; -15 cm H2O; -20 cm H2O; Waterslot; Afgeklemd,Th.drain5/cmH2O,VB-Thoraxdrains,0,0.52,APPROVED,EQUAL,Patrick Thoral,1711325039979,44777590,centimeter watercolumn,Unit,MAPS_TO_UNIT,ATTRIBUTE OF processitems.itemid = 12584,Patrick Thoral,1711325018202,
13137,D_Internal Medicine_Metabolic,1253,,1253,,,,D_Interne Geneeskunde_Metabool,Intoxicatie; Tentame suicide/Overdosis; Diabetische keto-acidose; Diagnose anders,D_Interne Geneeskunde_Metabool,Diagnose,0,0.38,APPROVED,UNREVIEWED,Patrick Thoral,1710323871400,0,Unmapped,,MAPS_TO,,,0,
19844,Checklist Assignments checked,189,,189,,,,Checklist Opdrachten gecontroleerd,Ja - correct; Ja - hersteld; N.v.t.,Checklist Opdrachten gecontroleerd,Verpleegkundig dashboard,0,0.59,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
17008,APACHEIV Post-operative cardiovascular,6841,,6841,,,,APACHEIV Post-operative cardiovascular,"Aneurysm repair, ventricular; Aneurysm, abdominal aortic; Aneurysm, abdominal aortic; with dissection; Aneurysm, abdominal aortic; with rupture; Aneurysm, thoracic aortic; Aneurysm, thoracic aortic; with dissection; Aneurysm, thoracic aortic; with rupture; Aneurysms, repair of other (except ventricular); Aortic and Mitral valve replacement; Aortic valve replacement (isolated); Atrial Septal Defect (ASD) Repair; CABG alone, coronary artery bypass grafting; CABG alone, redo; CABG redo with other operation; CABG redo with valve repair/replacement; CABG with aortic valve replacement; CABG with double valve repair/replacement; CABG with mitral valve repair; CABG with mitral valve replacement; CABG with other operation; CABG with pulmonic or tricuspid valve repair or replacement ONLY. For mitral; Cardiac arrest (with or without respiratory arrest; for respiratory arrest see; Cardiovascular surgery, other; Complications of prev. peripheral vasc. surgery, (i.e.ligation of bleeder, exploration; Complications of previous open-heart surgery, surgery for (i.e. bleeding, infection,; Congenital Defect Repair (Other); Dilatation (with general anesthesia); Embolectomy (with general anesthesia); Embolectomy (without general anesthesia); Endarterectomy (other vessels); Endarterectomy, carotid; Graft for dialysis, insertion of; Graft, aorto-femoral bypass; Graft, aorto-iliac bypass; Graft, femoral-femoral bypass; Graft, femoral-popliteal bypass; Grafts, all other bypass (except renal); Grafts, removal of infected vascular; Mitral valve repair; Mitral valve replacement; Pericardial effusion/tamponade; Pericardiectomy (total/subtotal); Sepsis, cutaneous/soft tissue; Sepsis, GI; Sepsis, other; Sepsis, renal/UTI (including bladder); Thrombectomy (with general anesthesia); Tricuspid valve surgery; Tumor removal, intracardiac; Vascular surgery, other; Ventricular Septal Defect (VSD) Repair",APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,0.54,APPROVED,UNREVIEWED,Patrick Thoral,1687113968484,0,Unmapped,,MAPS_TO,,,0,
16322,Follow-up severity reactions recording again,56,,56,,,,Nazorg ernst reacties opname opnieuw plaatsvinden,geen last; weinig last; matig last; veel last; erg veel last,Nazorg ernst reacties opname opnieuw plaatsvinden,Nazorg-poli_Enquete_Brief,0,0.61,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
