sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:vocabulary_id,ADD_INFO:vocabulary_concept_code,ADD_INFO:vocabulary_concept_name,ADD_INFO:source_concept,ADD_INFO:abbreviation,ADD_INFO:category,ADD_INFO:unitid,ADD_INFO:unit,ADD_INFO:ucum_code,ADD_INFO:low_normal_value,ADD_INFO:high_normal_value,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
11994,AF bot fr. (blood),1,,,,,AF bot fr. (bloed),AF bot fr. (bloed),LAB-Chem-bloed,183,E/l,U/L,,,0.29,UNCHECKED,UNREVIEWED,,0,4353845,Segmental pressure (blood pressure),Measurement,MAPS_TO,,<auto>,1686354546199,
11900,Creat. clearance (urine),91,,,,,Kreat.klaring (urine),Kreat.klaring (urine),LAB-Chem-urine,24,ml/min,mL/min,,,0.41,APPROVED,EQUAL,Patrick Thoral,1696985363058,3005770,Creatinine renal clearance in 24 hour Urine and Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696985362343,
18297,cytoplasmic CD79a (blood),5,,,,,cytoplasmatisch CD79a (bloed),cytoplasmatisch CD79a (bloed),LAB-Viro-Micro-bloed,191,Geen,,,,0.82,APPROVED,UNREVIEWED,Patrick Thoral,1696978086136,0,Unmapped,,MAPS_TO,,,0,
9729,FENYTO.vry (blood),44,,,,,FENYTO.vry (bloed),FENYTO.vry (bloed),LAB-Tox-bloed,63,mg/l,mg/L,,,0.27,APPROVED,EQUAL,Patrick Thoral,1715199565196,3005893,Phenytoin Free [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715199563522,
11996,CHE (blood),6,,,,,CHE (bloed),CHE (bloed),LAB-Divers-bloed,183,E/l,U/L,2000,7400,0.45,UNCHECKED,UNREVIEWED,,0,4353845,Segmental pressure (blood pressure),Measurement,MAPS_TO,,<auto>,1686354546420,
11998,CK (blood),107983,,,,,CK (bloed),CK (bloed),LAB-Chem-bloed,183,E/l,U/L,,170,0.43,APPROVED,EQUAL,Patrick Thoral,1688593006853,3007220,Creatine kinase [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1688593004476,
11901,KREAT.CLEAR (sat. urine),167,,,,,KREAT.KLAR (verz. urine),KREAT.KLAR-vur,LAB-Chem-verz. urine,24,ml/min,mL/min,,,0.16,APPROVED,EQUAL,Patrick Thoral,1696985159767,3005770,Creatinine renal clearance in 24 hour Urine and Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696985159041,
18359,Galactomannan index (liquor),1,,,,,Galactomannan index (liquor),Galactomannan index (liquor),LAB-Viro-Micro-liquor,191,Geen,,,,0.39,APPROVED,EQUAL,Patrick Thoral,1696982782591,3050899,Galactomannan Ag [Units/volume] in Cerebral spinal fluid,Measurement,MAPS_TO,,Patrick Thoral,1696982781660,
9732,Flecainide (blood),2,,,,,Flecaïnide (bloed),Flecaïnide (bloed),LAB-Tox-bloed,63,mg/l,mg/L,,,0.50,APPROVED,EQUAL,Patrick Thoral,1715202830883,3006689,Flecainide [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715202830034,
18314,cytoplasmic MPO (bone marrow),2,,,,,cytoplasmatisch MPO (beenmerg),cytoplasmatisch MPO (beenmerg),LAB-Viro-Micro-beenmerg,191,Geen,,,,0.42,APPROVED,UNREVIEWED,Patrick Thoral,1696978086136,0,Unmapped,,MAPS_TO,,,0,
14256,Baso (blood),11618,,,,,Baso (bloed),Baso (bloed),LAB-Hem-bloed,101,10^9/l,10*9/L,,,0.38,APPROVED,EQUAL,Patrick Thoral,1688595414006,3006315,Basophils [#/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1688595413116,
10285,potassium - direct ion specific electrode measurement,542007,,LOINC,6298-4,Potassium [Moles/volume] in Blood,K (onv.ISE) (bloed),K (onv.ISE) (bloed),LAB-Chem-bloed,97,mmol/l,mmol/L,"3,5","4,5",0.72,APPROVED,EQUAL,Patrick Thoral,1688162392277,3005456,Potassium [Moles/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1688162391238,
9733,FLUCYTOdal (blood),4,,,,,FLUCYTOdal (bloed),FLUCYTOdal (bloed),LAB-Tox-bloed,63,mg/l,mg/L,,,0.40,APPROVED,EQUAL,Patrick Thoral,1715203104923,3019268,5-Fluorocytosine [Mass/volume] in Serum or Plasma --trough,Measurement,MAPS_TO,,Patrick Thoral,1715203100469,
18361,Con.Bili (blood),2098,,,,,Gecon.Bili  (bloed),Gecon.Bili  (bloed),LAB-Chem-bloed,99,µmol/l,umol/L,,,0.43,APPROVED,EQUAL,Patrick Thoral,1696982906316,3005772,Bilirubin.conjugated [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696982904787,
14258,Lymphocytes (blood),11647,,,,,Lymfocyten (bloed),Lymfocyten (bloed),LAB-Hem-bloed,101,10^9/l,10*9/L,,,0.60,APPROVED,EQUAL,Patrick Thoral,1688595397494,3019198,Lymphocytes [#/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1688595395402,
18315,cytoplasmic MPO (blood),5,,,,,cytoplasmatisch MPO (bloed),cytoplasmatisch MPO (bloed),LAB-Viro-Micro-bloed,191,Geen,,,,0.40,APPROVED,UNREVIEWED,Patrick Thoral,1696978086136,0,Unmapped,,MAPS_TO,,,0,
11902,sedimentation (blood),18425,,,,,Bezinking (bloed),Bezinking (bloed),LAB-Hem-bloed,161,mm/uur,mm/h,0,10,0.44,APPROVED,EQUAL,Patrick Thoral,1688595249208,3015183,Erythrocyte sedimentation rate,Measurement,MAPS_TO,,Patrick Thoral,1688595246702,
10286,hemoglobin (blood gas),493874,,LOINC,59260-0,Hemoglobin [Moles/volume] in Blood],Hb(v.Bgs) (bloed),Hb(v.Bgs) (bloed),LAB-Hem-bloed,97,mmol/l,mmol/L,"7,5",11,0.50,APPROVED,EQUAL,Patrick Thoral,1688162457027,40762351,Hemoglobin [Moles/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1688162455245,
9734,FLUCYTO top (blood),5,,,,,FLUCYTOtop (bloed),FLUCYTOtop (bloed),LAB-Tox-bloed,63,mg/l,mg/L,,,0.42,APPROVED,EQUAL,Patrick Thoral,1715203109198,3022843,5-Fluorocytosine [Mass/volume] in Serum or Plasma --peak,Measurement,MAPS_TO,,Patrick Thoral,1715203108294,
14260,monocytes (blood),11618,,,,,Monocyten (bloed),Monocyten (bloed),LAB-Hem-bloed,101,10^9/l,10*9/L,,,0.58,APPROVED,EQUAL,Patrick Thoral,1696986429687,3001604,Monocytes [#/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1688595430574,
18321,Diazepam+Nordiazepam (blood),1,,,,,Diazepam+Nordiazepam (bloed),Diazepam+Nordiazepam (bloed),LAB-Tox-bloed,41,µg/l,ug/L,,,0.66,APPROVED,EQUAL,Patrick Thoral,1715202714204,3027888,diazePAM+Nordiazepam [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715202713084,
18363,Weight (Lab determination),8,,,,,Gewicht (Lab bepaling),Gewicht (Lab bepaling),LAB-Divers-diversen,12,kg,kg,,,0.43,APPROVED,EQUAL,Patrick Thoral,1696983347785,0,Unmapped,,MAPS_TO,REMOVE,,0,
11906,Micro Bse (blood),207,,,,,Micro-Bse (bloed),Micro-Bse (bloed),LAB-Hem-bloed,161,mm/uur,mm/h,,,0.36,APPROVED,EQUAL,Patrick Thoral,1715034210250,3015183,Erythrocyte sedimentation rate,Measurement,MAPS_TO,,Patrick Thoral,1715034204078,
10287,Volume (saturate urine),437,,,,,Volume (verz.urine),Volume (verz.urine),LAB-Divers-urine,6,ml,mL,,,0.53,APPROVED,EQUAL,Patrick Thoral,1710257513248,3036603,Volume of Urine,Measurement,MAPS_TO,,<auto>,1686354547897,
9735,Flucytocin (blood),6,,,,,Flucytocine (bloed),Flucytocine (bloed),LAB-Tox-bloed,63,mg/l,mg/L,,,0.42,APPROVED,EQUAL,Patrick Thoral,1715203089400,3028019,5-Fluorocytosine [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715203088613,
18323,digoxin (blood),78,,,,,Digoxine (bloed),Digoxine (bloed),LAB-Tox-bloed,41,µg/l,ug/L,,,0.55,APPROVED,EQUAL,Patrick Thoral,1715202727755,3011335,Digoxin [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715202726740,
18364,Weight of faeces (faeces),9,,,,,Gewicht feces (faeces),Gewicht feces (faeces),LAB-Divers-faeces,9,g,g,,,0.52,APPROVED,EQUAL,Patrick Thoral,1696983313888,3001709,Weight of Stool,Measurement,MAPS_TO,,Patrick Thoral,1696983312966,
11910,MCHC(blood)-LabZis2,5185,,,,,MCHC (bloed)-LabZis2,MCHC-blo-LabZis2,LAB-Hem-bloed,233,mmol/cel,mmol/L{RBCs},19,22,0.23,APPROVED,EQUAL,Patrick Thoral,1715198106430,40762530,MCHC [Moles/volume],Measurement,MAPS_TO,,Patrick Thoral,1715198085302,
11910,MCHC(blood)-LabZis2,5185,,,,,MCHC (bloed)-LabZis2,MCHC-blo-LabZis2,LAB-Hem-bloed,233,mmol/cel,mmol/L{RBCs},19,22,0.23,APPROVED,EQUAL,Patrick Thoral,1715198106430,8753,millimole per liter,Unit,MAPS_TO_UNIT,,Patrick Thoral,1715198097267,
10288,VOLUME (other),2,,,,,VOLUME (overig),VOLUME (overig),LAB-Divers-diversen,6,ml,mL,,,0.47,UNCHECKED,UNREVIEWED,,0,3011794,Volume Estimated,Measurement,MAPS_TO,,<auto>,1686354548215,
18338,Ethanol KCL (blood),1472,,,,,Ethanol KCL (bloed),Ethanol KCL (bloed),LAB-Tox-bloed,62,g/l,g/L,,,0.34,APPROVED,EQUAL,Patrick Thoral,1696979867123,3025643,Ethanol [Mass/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1696979865632,
9736,Fluoxetine (blood),4,,,,,Fluoxetine (bloed),Fluoxetine (bloed),LAB-Tox-bloed,41,µg/l,ug/L,"0,05",1,0.56,APPROVED,EQUAL,Patrick Thoral,1715203209397,3006263,FLUoxetine [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715203207702,
11918,Osmolality (blood),4816,,,,,Osmolaliteit (bloed),Osmolaliteit (bloed),LAB-Chem-bloed,192,mosmol/kg,mosm/kg,280,300,0.64,APPROVED,EQUAL,Patrick Thoral,1696986565865,3008295,Osmolality of Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696986564557,
14262,BCR-ABL CML quan. (blood),3,,,,,BCR-ABL CML kwan. (bloed),BCR-ABL CML kwan. (bloed),LAB-Hem-bloed,191,Geen,,,,0.46,UNCHECKED,UNREVIEWED,,0,40481947,Quantitation of BCR-ABL translocation,Measurement,MAPS_TO,,<auto>,1686354548492,
18366,Glucose ascitic fluid (ascitic fluid),27,,,,,Glucose ascitesvocht (ascitesvocht),Glucose ascitesvocht (ascitesvocht),LAB-Chem-diversen,97,mmol/l,mmol/L,,,0.69,APPROVED,EQUAL,Patrick Thoral,1696983525293,3023044,Glucose [Moles/volume] in Peritoneal fluid,Measurement,MAPS_TO,,Patrick Thoral,1696983524101,
10289,Uric acid (urine),39,,,,,Urinezuur (urine),Urinezuur (urine),LAB-Chem-urine,97,mmol/l,mmol/L,0,5,0.41,APPROVED,EQUAL,Patrick Thoral,1696985305751,3027874,Urate [Moles/volume] in Urine,Measurement,MAPS_TO,,Patrick Thoral,1696985305257,
11919,OSMOLALIT. (other),5,,,,,OSMOLALIT. (overig),OSMOLALIT. (overig),LAB-Chem-diversen,192,mosmol/kg,mosm/kg,,,0.51,UNCHECKED,UNREVIEWED,,0,4237146,Osmolality,Measurement,MAPS_TO,,<auto>,1686354548798,
9737,"Fluoxetine, desmethyl (blood)",4,,,,,"Fluoxetine, desmethyl (bloed)","Fluoxetine, desmethyl (bloed)",LAB-Tox-bloed,41,µg/l,ug/L,,,0.45,APPROVED,EQUAL,Patrick Thoral,1715203195340,3027428,Norfluoxetine [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715203194285,
18341,Phenytoin free fraction (blood),4,,,,,Fenytoïne vrije fractie (bloed),Fenytoïne vrije fractie (bloed),LAB-Tox-bloed,63,mg/l,mg/L,,,0.50,APPROVED,EQUAL,Patrick Thoral,1715199511241,3005893,Phenytoin Free [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715199510131,
10290,Uric acid (sat. urine),11,,,,,Urinezuur  (verz. urine),Urinezuur  (verz. urine),LAB-Chem-verz. urine,97,mmol/l,mmol/L,,,0.33,APPROVED,EQUAL,Patrick Thoral,1696984987293,3012713,Urate [Moles/volume] in 24 hour Urine,Measurement,MAPS_TO,,Patrick Thoral,1696984986296,
11920,Osmolality (feces),24,,,,,Osmolaliteit (faeces),Osmolaliteit (faeces),LAB-Chem-faeces,192,mosmol/kg,mosm/kg,,,0.63,APPROVED,EQUAL,Patrick Thoral,1696986587269,3007256,Osmolality of Stool,Measurement,MAPS_TO,,Patrick Thoral,1696986586701,
18368,Glucose pleural fluid (pleural puncture),176,,,,,Glucose pleuravocht (pleurapunct.),Glucose pleuravocht (pleurapunct.),LAB-Chem-diversen,97,mmol/l,mmol/L,,,0.47,APPROVED,EQUAL,Patrick Thoral,1696983531670,3036782,Glucose [Moles/volume] in Pleural fluid,Measurement,MAPS_TO,,Patrick Thoral,1696983531023,
9954,cholesterol (blood),2386,,,,,Cholesterol (bloed),Cholesterol (bloed),LAB-Chem-bloed,97,mmol/l,mmol/L,0,"6,5",0.40,APPROVED,EQUAL,Patrick Thoral,1696977670447,3019900,Cholesterol [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1696977668966,
11921,Osmolality (urine),2945,,,,,Osmolaliteit (urine),Osmolaliteit (urine),LAB-Chem-urine,192,mosmol/kg,mosm/kg,50,1500,0.66,APPROVED,EQUAL,Patrick Thoral,1696985320139,3026782,Osmolality of Urine,Measurement,MAPS_TO,,Patrick Thoral,1696985318496,
10291,Total Protein (urine),821,,,,,Totaal Eiwit (urine),Totaal Eiwit (urine),LAB-Chem-urine,62,g/l,g/L,60,75,0.66,APPROVED,EQUAL,Patrick Thoral,1696985378983,3037121,Protein [Mass/volume] in Urine,Measurement,MAPS_TO,,Patrick Thoral,1696985378426,
18344,FLAER granulocyte (blood),3,,,,,FLAER granulocyt (bloed),FLAER granulocyt (bloed),LAB-Hem-bloed,329,%neg,%{negative},,,0.52,UNCHECKED,UNREVIEWED,,0,4041973,Granulocyte count,Measurement,MAPS_TO,,<auto>,1686354549541,
14263,BCR-ABL CML quan. (bone marrow),1,,,,,BCR-ABL CML kwan. (beenmerg),BCR-ABL CML kwan. (beenmerg),LAB-Hem-beenmerg,191,Geen,,,,0.43,UNCHECKED,UNREVIEWED,,0,40481947,Quantitation of BCR-ABL translocation,Measurement,MAPS_TO,,<auto>,1686354549614,
9955,CHOLESTER. (other),47,,,,,CHOLESTER. (overig),CHOLESTER. (overig),LAB-Chem-diversen,97,mmol/l,mmol/L,,,0.26,UNCHECKED,UNREVIEWED,,0,4171601,Cholesterol screening,Measurement,MAPS_TO,,<auto>,1686354549680,
10082,Gluc.Kwan. (urine),33,,,,,Gluc.Kwan. (urine),Gluc.Kwan. (urine),LAB-Chem-urine,97,mmol/l,mmol/L,,,0.13,APPROVED,EQUAL,Patrick Thoral,1696983434512,3005570,Glucose [Moles/volume] in Urine,Measurement,MAPS_TO,,Patrick Thoral,1696983433708,
18371,Gray alder KWAN (blood),1,,,,,Grauwe els KWAN (bloed),Grauwe els KWAN (bloed),LAB-Imm-bloed,198,kE/l,kU/L,,,0.28,UNCHECKED,UNREVIEWED,,0,4353845,Segmental pressure (blood pressure),Measurement,MAPS_TO,,<auto>,1686354549780,
11922,Osmolality (saturation urine),21,,,,,Osmolaliteit (verz. urine),Osmolaliteit (verz. urine),LAB-Chem-verz. urine,192,mosmol/kg,mosm/kg,300,900,0.65,APPROVED,EQUAL,Patrick Thoral,1696985034516,3006147,Osmolality of 24 hour Urine,Measurement,MAPS_TO,,Patrick Thoral,1696985033446,
9956,Triglycerides (blood),1486,,,,,Triglyceriden (bloed),Triglyceriden (bloed),LAB-Chem-bloed,97,mmol/l,mmol/L,0,2,0.53,APPROVED,EQUAL,Patrick Thoral,1710255865948,42868692,Triglyceride [Moles/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1710255865047,
10090,Fluconazole (blood),13,,,,,Fluconazol (bloed),Fluconazol (bloed),LAB-Tox-bloed,63,mg/l,mg/L,,,0.44,APPROVED,EQUAL,Patrick Thoral,1715202945016,3009736,Fluconazole [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715202943867,
18348,FLAER monocyte (blood),3,,,,,FLAER monocyt (bloed),FLAER monocyt (bloed),LAB-Hem-bloed,329,%neg,%{negative},,,0.53,UNCHECKED,UNREVIEWED,,0,37208691,Monocyte count in blood,Measurement,MAPS_TO,,<auto>,1686354550131,
11925,TSH (blood),11935,,,,,TSH (bloed),TSH (bloed),LAB-Endo-bloed,202,mE/l,mU/L,"0,3","4,5",0.44,APPROVED,EQUAL,Patrick Thoral,1688595365646,3009201,Thyrotropin [Units/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1688595364467,
18376,Hb ascitic fluid (ascitic fluid),4,,,,,Hb ascitesvocht (ascitesvocht),Hb ascitesvocht (ascitesvocht),LAB-Hem-diversen,97,mmol/l,mmol/L,,,0.50,APPROVED,EQUAL,Patrick Thoral,1696983709376,3023745,Hemoglobin [Mass/volume] in Peritoneal fluid,Measurement,MAPS_TO,,Patrick Thoral,1696983624012,
9957,TRIGLYC. (other),244,,,,,TRIGLYC. (overig),TRIGLYC. (overig),LAB-Chem-diversen,97,mmol/l,mmol/L,,,0.32,APPROVED,EQUAL,Patrick Thoral,1710255852800,3026101,Triglyceride [Moles/volume] in Body fluid,Measurement,MAPS_TO,,Patrick Thoral,1710255850497,
10092,Itraconazole (blood),4,,,,,Itraconazol (bloed),Itraconazol (bloed),LAB-Tox-bloed,63,mg/l,mg/L,,,0.43,APPROVED,EQUAL,Patrick Thoral,1715203436473,3019885,Itraconazole [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715203435584,
14272,BCR-ABL ALL quan. (blood),1,,,,,BCR-ABL ALL kwan. (bloed),BCR-ABL ALL kwan. (bloed),LAB-Hem-bloed,191,Geen,,,,0.48,UNCHECKED,UNREVIEWED,,0,40481947,Quantitation of BCR-ABL translocation,Measurement,MAPS_TO,,<auto>,1686354550486,
11929,Gastrin (blood),2,,,,,Gastrine (bloed),Gastrine (bloed),LAB-Endo-bloed,203,ng/l,ng/L,,,0.41,UNCHECKED,UNREVIEWED,,0,4353845,Segmental pressure (blood pressure),Measurement,MAPS_TO,,<auto>,1686354550593,
9958,Protein mg/L (liquor),2907,,,,,Eiwit mg/L (liquor),Eiwit mg/L (liquor),LAB-Chem-liquor,63,mg/l,mg/L,,,0.27,APPROVED,EQUAL,Patrick Thoral,1696978424765,3019473,Protein [Mass/volume] in Cerebral spinal fluid,Measurement,MAPS_TO,,Patrick Thoral,1696978404812,
14686,Chromogranin A (blood),5,,,,,Chromogranine A (bloed),Chromogranine A (bloed),LAB-Endo-bloed,41,µg/l,ug/L,,,0.60,UNCHECKED,UNREVIEWED,,0,37393767,Chromogranin A level,Measurement,MAPS_TO,,<auto>,1686354550727,
11762,CD4 (bone marrow),6,,,,,CD4 (beenmerg),CD4 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.40,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
9959,PROTEIN mg/l (other),1,,,,,EIWIT mg/l (overig),EIWIT mg/l (overig),LAB-Chem-diversen,63,mg/l,mg/L,,,0.33,APPROVED,EQUAL,Patrick Thoral,1696978425629,3005029,Protein [Mass/volume] in Body fluid,Measurement,MAPS_TO,,Patrick Thoral,1696978416359,
11763,CD4 (blood),10,,,,,CD4 (bloed),CD4 (bloed),LAB-Imm-bloed,191,Geen,,,,0.41,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
10094,"Itraconazole, hydroxy (blood)",4,,,,,"Itraconazol, hydroxy (bloed)","Itraconazol, hydroxy (bloed)",LAB-Tox-bloed,63,mg/l,mg/L,,,0.38,APPROVED,EQUAL,Patrick Thoral,1715203427265,3008142,Hydroxyitraconazole [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715203426361,
9960,hemoglobin,216027,,LOINC,59260-0,Hemoglobin [Moles/volume] in Blood],Hb (bloed),Hb (bloed),LAB-Hem-bloed,97,mmol/l,mmol/L,"7,5",11,0.78,APPROVED,EQUAL,Patrick Thoral,1688164231314,40762351,Hemoglobin [Moles/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1688164230378,
18378,HBV DNA quantitative PCR (blood),1,,,,,HBV DNA kwantitatief PCR (bloed),HBV DNA kwantitatief PCR (bloed),LAB-Viro-Micro-bloed,187,IE/ml,[IU]/mL,,,0.26,UNCHECKED,UNREVIEWED,,0,4312876,"Lead measurement, quantitative, blood",Measurement,MAPS_TO,,<auto>,1686354551405,
14273,BCR-ABL ALL quan. (bone marrow),1,,,,,BCR-ABL ALL kwan. (beenmerg),BCR-ABL ALL kwan. (beenmerg),LAB-Hem-beenmerg,191,Geen,,,,0.45,UNCHECKED,UNREVIEWED,,0,40481947,Quantitation of BCR-ABL translocation,Measurement,MAPS_TO,,<auto>,1686354551436,
11764,CD42b (bone marrow),3,,,,,CD42b (beenmerg),CD42b (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.66,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
9961,Hb (other),97,,,,,Hb (overig),Hb (overig),LAB-Hem-diversen,97,mmol/l,mmol/L,,,0.27,APPROVED,UNMATCHED,Patrick Thoral,1696983916388,0,Unmapped,,MAPS_TO,,,0,
11765,CD42b (blood),5,,,,,CD42b (bloed),CD42b (bloed),LAB-Imm-bloed,191,Geen,,,,0.71,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
15369,Epstein-Barr virus DNA quantitative PCR (blood),40,,,,,Epstein-Barrvirus DNA kwantitatief PCR (bloed),Epstein-Barrvirus DNA kwantitatief PCR (bloed),LAB-Viro-Micro-bloed,215,kopie/ml,{copies}/mL,,,0.57,APPROVED,EQUAL,Patrick Thoral,1696978871692,3037329,Epstein Barr virus DNA [#/volume] (viral load) in Blood by NAA with probe detection,Measurement,MAPS_TO,,Patrick Thoral,1696978870241,
14275,Abeta 1-42 (liqueur),1,,,,,Abeta 1-42 (liquor),Abeta 1-42 (liquor),LAB-Imm-liquor,203,ng/l,ng/L,,,0.27,UNCHECKED,UNREVIEWED,,0,4013021,Fibrinopeptide B-beta (1-42) assay,Measurement,MAPS_TO,,<auto>,1686354551832,
9962,Ery's (blood),12476,,,,,Ery's (bloed),Ery's (bloed),LAB-Hem-bloed,53,10^12/l,10*12/L,4,"5,5",0.31,APPROVED,EQUAL,Patrick Thoral,1688595334410,3026361,Erythrocytes [#/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1688595333304,
10100,"Sertraline, desmethyl (blood)",1,,,,,"Sertraline, desmethyl (bloed)","Sertraline, desmethyl (bloed)",LAB-Tox-bloed,41,µg/l,ug/L,,,0.45,APPROVED,EQUAL,Patrick Thoral,1715204889398,3022857,Norsertraline [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Patrick Thoral,1715204888322,
11766,CD5 (bone marrow),7,,,,,CD5 (beenmerg),CD5 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.55,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
9963,Ery's (other),12,,,,,Ery's (overig),Ery's (overig),LAB-Hem-diversen,53,10^12/l,10*12/L,,,0.24,APPROVED,EQUAL,Patrick Thoral,1710251205327,3010910,Erythrocytes [#/volume] in Body fluid,Measurement,MAPS_TO,,Patrick Thoral,1710251199584,
11767,CD5 (blood),13,,,,,CD5 (bloed),CD5 (bloed),LAB-Imm-bloed,191,Geen,,,,0.56,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
14276,Total Tau (Liquor),1,,,,,Totaal Tau (liquor),Totaal Tau (liquor),LAB-Imm-liquor,203,ng/l,ng/L,,,0.28,UNCHECKED,UNREVIEWED,,0,1761760,Liquorice IgG Ab [Units/volume] in Serum,Measurement,MAPS_TO,,<auto>,1686354552306,
18380,HCV RNA quantitative PCR (blood),2,,,,,HCV RNA kwantitatief PCR (bloed),HCV RNA kwantitatief PCR (bloed),LAB-Viro-Micro-bloed,187,IE/ml,[IU]/mL,,,0.43,UNCHECKED,UNREVIEWED,,0,46235695,HCV RNA screening tests - Meaningful Use set,Measurement,MAPS_TO,,<auto>,1686354552371,
10102,Venlafaxine (blood),11,,,,,Venlafaxine (bloed),Venlafaxine (bloed),LAB-Tox-bloed,41,µg/l,ug/L,,,0.60,APPROVED,EQUAL,Patrick Thoral,1715206048932,40763265,Venlafaxine [Mass/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1715206048269,
9964,platelets,214452,,LOINC,26515-7,Platelets [#/volume] in Blood,Thrombo's (bloed),Thrombo's (bloed),LAB-Hem-bloed,101,10^9/l,10*9/L,150,400,0.58,APPROVED,EQUAL,Patrick Thoral,1688164201131,3007461,Platelets [#/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1688164198811,
11768,CD56 (bone marrow),4,,,,,CD56 (beenmerg),CD56 (beenmerg),LAB-Imm-beenmerg,191,Geen,,,,0.41,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
14277,Ptau-181 (liqueur),1,,,,,Ptau-181 (liquor),Ptau-181 (liquor),LAB-Imm-liquor,203,ng/l,ng/L,,,0.19,UNCHECKED,UNREVIEWED,,0,738875,Lactate inflection point (LIP),Measurement,MAPS_TO,,<auto>,1686354552855,
11769,CD56 (blood),9,,,,,CD56 (bloed),CD56 (bloed),LAB-Imm-bloed,191,Geen,,,,0.58,APPROVED,UNREVIEWED,Patrick Thoral,1696977258772,0,Unmapped,,MAPS_TO,,,0,
10104,"Venlafaxine, desmethyl (blood)",11,,,,,"Venlafaxine, desmethyl (bloed)","Venlafaxine, desmethyl (bloed)",LAB-Tox-bloed,41,µg/l,ug/L,,,0.55,APPROVED,EQUAL,Patrick Thoral,1715206030119,40763161,O-desmethylvenlafaxine [Mass/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1715206027212,
9965,white blood cell count,191174,,LOINC,26464-8,Leukocytes [#/volume] in Blood,Leuco's (bloed),Leuco's (bloed),LAB-Hem-bloed,101,10^9/l,10*9/L,4,10,1.00,APPROVED,EQUAL,Patrick Thoral,1688164401010,3010813,Leukocytes [#/volume] in Blood,Measurement,MAPS_TO,,Patrick Thoral,1688164399253,
14291,CDT (blood),2,,,,,CDT (bloed),CDT (bloed),LAB-Chem-bloed,191,Geen,,,,0.47,UNCHECKED,UNREVIEWED,,0,3040026,Transferrin.carbohydrate deficient panel - Serum or Plasma,Measurement,MAPS_TO,,<auto>,1686354553041,
