source_concept_id,source_concept,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,categoryid,category,category_en,ordercategoryid,ordercategory,islabresult,valueid,value,unitid,unit,ucum_code,low_normal_value,high_normal_value,expected_min_value,expected_max_value,table,count,count_validated,source_concept_en,concept_id,concept_name
9029-15,Amoxicilline/Clavulaanzuur (Augmentin),amoxicillin/clavulanic acid,ATC,J01CR02,amoxicillin and beta-lactamase inhibitor,Amoxicilline/Clavulaanzuur (Augmentin),268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,12102,,amoxicillin/clavulanic acid,21602863,amoxicillin and beta-lactamase inhibitor; systemic
9030-15,Aztreonam (Azactam),,,,,Aztreonam,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,2,,Aztreonam (Azactam),,
9031-70,Beclomethason (Becloforte),,,,,Beclomethason,268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,5,,Beclomethasone (Becloforte),,
9032-70,Becotide 400 rotacaps,,,,,Becotide 400 rotacaps,268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,4,,Becotide 400 rota caps,,
9033-69,Povidon-Jood (Betadin),,,,,Povidon-Jood,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,20,,Povidone Jew (Betadin),,
9034-69,Betaxolol (Betoptic),,,,,Betaxolol,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,66,,Betaxolol (Betoptic),,
9036-31,Broomhexine HCL,,,,,Broomhexine,268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,50,,Bromhexine HCL,,
9037-21,Feneticilline (Broxil),pheneticillin,ATC,J01CE05,pheneticillin,Feneticilline (Broxil),268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,290,,pheneticillin,21602845,pheneticillin; oral
9039-23,"Pupivacaïne 0,25%",,,,,"Pupivacaïne 0,25%",268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,5,,Pupivacaine 0.25%,,
9040-71,Calciumcarbonaat,,,,,Calciumcarbonaat,268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,1457,,Calcium carbonate,,
9041-71,Carbimazol (Carbimazolum),,,,,Carbimazol,268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,9,,Carbimazole (Carbimazole),,
9042-67,Celestone,,,,,Celestone,268,Medicatie,,67,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,3,,celestone,,
9043-67,Cernevit Multivitaminen,Cernevit multivitamin,ATC,B05XC,Vitamins,Cernevit,268,Medicatie,,67,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,15465,,Cernevit multivitamin,21601219,Vitamins
9044-69,Cetomacrogolcrème,,,,,Cetomacrogolcrème,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,144,,Cetomacrogol cream,,
9047-15,Chlooramfenicol,,,,,Chlooramfenicol IV,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,17,,Chloramphenicol,,
9048-29,Chloordiazepoxide,,,,,Chloordiazepoxide,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,23,,Chlordiazepoxide,,
9049-70,Coffeïne,,,,,Coffeïne,268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,4,,caffeine,,
9050-32,Acetrizoaat meglumine (Constrast CT),,,,,Acetrizoaat meglumine,268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,2,,Acetrizoate meglumine (Constrast CT),,
9052-21,Co-trimoxazol forte (Bactrimel),co-trimoxazole,ATC,J01EE01,sulfamethoxazole and trimethoprim,Co-trimoxazol forte (Bactrimel),268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,1199,,co-trimoxazole,21602961,sulfamethoxazole and trimethoprim; systemic
9053-69,Triamcinolonacetonide (crème),,,,,Triamcinolonacetonide,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,82,,Triamcinolone acetonide (cream),,
9054-69,Hydrocortison acetaat (crème),,,,,Hydrocortison acetaat,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,12,,Hydrocortisone Acetate (cream),,
9056-29,Valproïnezuur (Depakine Chrono),,,,,Valproïnezuur (Depakine Chrono),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,1077,,Valproic Acid (Depakine Chrono),,
9057-29,Valproïnezuur (Depakine Enteric),,,,,Valproïnezuur (Depakine Enteric),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,108,,Valproic Acid (Depakine Enteric),,
9058-30,Deponit-10 (Nitro-glycerine pleister),,,,,Deponit-10,268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,3,,Deponit-10 (Nitro-Glycerin Patch),,
9059-30,Deponit-5 (Nitro-glycerine pleister),,,,,Deponit-5,268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,23,,Deponit-5 (Nitro-Glycerin Patch),,
9061-71,Colecalciferol (Devaron),,,,,Colecalciferol (Devaron),268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,1488,,Colecalciferol (Devaron),,
9062-30,Hydrochloorthiazide (Esidrex),hydrochlorothiazide,ATC,C03AA03,hydrochlorothiazide,Hydrochloorthiazide (Esidrex),268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,6026,,hydrochlorothiazide,21601466,hydrochlorothiazide; oral
9063-29,Diclofenac natrium (Voltaren),,,,,Diclofenac natrium,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,1736,,Diclofenac Sodium (Voltaren),,
9064-29,Diclofenac Retard (Voltaren),,,,,Diclofenac Retard,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,64,,Diclofenac Retard (Voltaren),,
9065-24,Dopexamine (Dopacard),,,,,Dopexamine,268,Medicatie,,24,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,1,,Dopexamine (Dopacard),,
9066-31,Mebeverine (Duspatal Retard),,,,,Mebeverine,268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,8,,Mebeverine (Duspatal Retard),,
9067-30,Dytenzide,,,,,Dytenzide,268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,7,,Dytenzide,,
9070-69,Zilversulfadiazine (Flammazine),,,,,Zilversulfadiazine,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,333,,Silver Sulfadiazine (Flammazine),,
9071-70,Acetylcysteine (inhalatie),acetylcysteine inhalation solution 10%,ATC,R05CB01,acetylcysteine,Acetylcysteine (inhalatie),268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,10308,,acetylcysteine inhalation solution 10%,21603380,"acetylcysteine; inhalant, oral"
9072-31,Fosfaatklysma,,,,,Fosfaatklysma,268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,3431,,Phosphate enema,,
9073-67,Fosfaatoplossing,,,,,Fosfaatoplossing,268,Medicatie,,67,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,60,,Phosphate solution,,
9074-29,Clobazam (Frisium),,,,,Clobazam,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,325,,Clobazam (Frisium),,
9075-21,Fusidinezuur (Fucidin),,,,,Fusidinezuur,268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,147,,Fusidic acid (Fucidin),,
9075-15,Fusidinezuur (Fucidin),,,,,Fusidinezuur,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,17,,Fusidic Acid (Fucidin),,
9076-21,Gentamycine intrathecaal,,,,,Gentamycine intrathecaal,268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,2,,Gentamycin intrathecal,,
9077-69,Gentamycine  1% oogdruppels,,,,,Gentamycine 1 % oogdruppels,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,72,,Gentamycin 1% eye drops,,
9078-69,Miconazol (Gyno-Daktarin),,,,,Miconazol (Gyno-Daktarin),268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,97,,Miconazole (Gyno-Daktarin),,
9079-69,Heparinoïden (Hirudoid),,,,,Heparinoïden,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,47,,Heparinoids (Hirudoid),,
9080-69,Hypromellose,hypromellose,ATC,S01KA02,hypromellose,Hypromellose,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,126762,,hypromellose,21605115,hypromellose; ophthalmic
9081-29,Ibuprofen,,,,,Ibuprofen,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,136,,Ibuprofen,,
9082-29,Broomperidol (Impromem),,,,,Broomperidol,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,9,,Bromoperidol (Impromem),,
9084-32,Irrisol solutio R,,,,,Irrisol solutio R,268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,8,,Irrisol solution R,,
9085-32,Kamillosan mondspoeling,,,,,Kamillosan mondspoeling,268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,71,,Kamillosan mouthwash,,
9086-31,Lactulose (Duphalac),lactulose,ATC,A06AD11,lactulose,Lactulose,268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,2855,,lactulose,21600571,lactulose; oral
9087-30,Digoxine (lanoxin pg),,,,,Digoxine pg,268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,483,,Digoxin (lanoxin pg),,
9088-69,Lidocaïne zalf,,,,,Lidocaïne zalf,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,369,,Lidocaine ointment,,
9089-31,Metamucil,,,,,Metamucil,268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,335,,Metamucil,,
9090-29,ZZ-Niet gebruiken Methadon drank,,,,,ZZ-Niet gebruiken Methadon drank,318,Deleted - Niet gebruiken,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,19,,ZZ-Do not use methadone oral solution,,
9091-27,Methyleenblauw IV (Methylthionide cloride)X,,,,,Methyleenblauw IVX,318,Deleted - Niet gebruiken,,27,Injecties Overig,,,,,,,,,,,drugitems,21,,Methylene Blue IV (Methylthionide Chloride)X,,
9093-31,Microlax,,,,,Microlax,268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,302,,Microlax,,
9095-67,Mixtard (Insuline) 30-70,,,,,Mixtard (Insuline) 30-70,268,Medicatie,,67,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,93,,Mixtard (Insulin) 30-70,,
9098-31,Domperidon (Motilium),,,,,Domperidon,268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,256,,Domperidone (Motilium),,
9099-29,MS Contin,,,,,MS Contin,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,2,,MS Contin,,
9100-70,Mucomyst 10,acetylcysteine inhalation solution,ATC,R05CB01,acetylcysteine,Mucomyst 10,268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,5233,,acetylcysteine inhalation solution,21603380,"acetylcysteine; inhalant, oral"
9101-70,Mucomyst 20,acetylcysteine inhalation solution 20%,ATC,R05CB01,acetylcysteine,Mucomyst 20,268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,553,,acetylcysteine inhalation solution 20%,21603380,"acetylcysteine; inhalant, oral"
9103-29,Naproxen (Naprosyne),,,,,Naproxen,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,168,,Naproxen (Naprosyne),,
9104-71,Natriumbicarbonaat capsule,,,,,Natriumbicarbonaat capsule,268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,347,,Sodium bicarbonate capsule,,
9105-27,Natriumthiosulfaat,,,,,Natriumthiosulfaat,268,Medicatie,,27,Injecties Overig,,,,,,,,,,,drugitems,10,,Sodium thiosulfate,,
9109-21,Neomycine sulfaat,,,,,Neomycine sulfaat,268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,98,,Neomycin sulfate,,
9111-25,Filgrastim (Neupogen 30),,,,,Filgrastim,268,Medicatie,,25,Injecties Haematologisch,,,,,,,,,,,drugitems,576,,Filgrastim (Neupogen 30),,
9112-29,Nitrazepam,,,,,Nitrazepam,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,22,,Nitrazepam,,
9113-30,Nitrobaat (Nitroglycerine),,,,,Nitrobaat,268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,28,,Nitrobate (Nitroglycerin),,
9114-69,Ketoconazol (Nizoral) crème,,,,,Ketoconazol,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,281,,Ketoconazole (Nizoral) cream,,
9115-32,Tamoxifen citraat (Nolvadex),,,,,Tamoxifen citraat,268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,175,,Tamoxifen Citrate (Nolvadex),,
9116-31,Geactiveerde kool (Norit Carbomix),,,,,Geactiveerde kool (Norit Carbomix),268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,178,,Activated charcoal (Norit Carbomix),,
9117-21,Norfloxacine (Noroxin),,,,,Norfloxacine,268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,13,,Norfloxacin (Noroxin),,
9118-29,Levomepromazine (Nozinan),,,,,Levomepromazine,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,64,,Levomepromazine (Nozinan),,
9118-23,Levomepromazine (Nozinan),,,,,Levomepromazine,268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,100,,Levomepromazine (Nozinan),,
9119-21,Nystatine labaz,,,,,Nystatine,268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,226,,Nystatin labaz,,
9120-69,Oculentum simplex oogzalf,simple eye ointment,ATC,S01XA20,artificial tears and other indifferent preparations,Oculentum simplex,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,27802,,simple eye ointment,21605143,artificial tears and other indifferent preparations; ophthalmic
9121-27,Vincristine sulfaat (Oncovin),,,,,Vincristine sulfaat,268,Medicatie,,27,Injecties Overig,,,,,,,,,,,drugitems,2,,Vincristine sulfate (Oncovin),,
9122-29,Pimozide (Orap forte),,,,,Pimozide,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,68,,Pimozid (Orap forte),,
9123-71,Lynestrol (Orgametril),,,,,Lynestrol,268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,116,,Lynestrol (Orgametril),,
9124-29,Paracetamol-codeïne,,,,,Paracetamol-codeïne,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,370,,Paracetamol Codeine,,
9125-30,Dipyridamol (Persantin),dipyridamole,ATC,B01AC07,dipyridamole,Dipyridamol (Persantin),268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,1833,,dipyridamole,21600992,dipyridamole; systemic
9126-69,Fenylefrine (phenylephrine),phenylephrine,ATC,C01CA06,phenylephrine,Fenylefrine (phenylephrine),268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,5,,phenylephrine,21600286,phenylephrine; parenteral
9127-69,Pilocarpine hcl,,,,,Pilocarpine hcl,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,189,,Pilocarpine hcl,,
9128-15,Piperacilline (Pipcil),piperacillin,ATC,J01CA12,piperacillin,Piperacilline,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,5576,,piperacillin,21602831,piperacillin; parenteral
9129-71,Prednisolon druppels,,,,,Prednisolon druppels,268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,19,,Prednisolone drops,,
9130-71,Prednisonum,,,,,Prednisonum,268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,56,,Prednisone,,
9131-31,Prunazine,,,,,Prunazine,268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,38,,Prunazine,,
9132-70,Pulmicort respules,,,,,Budsonide respules,268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,1038,,Pulmicort respules,,
9133-15,Ceftriaxon (Rocephin),ceftriaxone,ATC,J01DD04,ceftriaxone,Ceftriaxon,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,20563,,ceftriaxone,21602898,ceftriaxone; parenteral
9134-29,Flunitrazepam (Rohypnol),,,,,Flunitrazepam,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,2,,Flunitrazepam (Rohypnol),,
9136-70,Salbutamol Aerosol,salbutamol inhalation aerosol,ATC,R03AC02,salbutamol,Salbutamol Aerosol,268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,1552,,salbutamol inhalation aerosol,21603256,salbutamol; inhalant
9137-27,"Ciclosporine (Neoral,Sandimmune)",,,,,"Ciclosporine (Neoral,Sandimmune)",268,Medicatie,,27,Injecties Overig,,,,,,,,,,,drugitems,137,,"Ciclosporin (Neoral, Sandimmune)",,
9137-65,"Ciclosporine (Neoral,Sandimmune)",,,,,"Ciclosporine (Neoral,Sandimmune)",268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,852,,"Ciclosporin (Neoral, Sandimmune)",,
9137-32,"Ciclosporine (Neoral,Sandimmune)",,,,,"Ciclosporine (Neoral,Sandimmune)",268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,474,,"Ciclosporin (Neoral, Sandimmune)",,
9138-21,SDD pasta (4 x dgs),selective digestive tract decontamination oral paste,ATC,A01AB,Antiinfectives and antiseptics for local oral treatment,SDD pasta (4 x dgs),268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,196389,,selective digestive tract decontamination oral paste,21600011,Antiinfectives and antiseptics for local oral treatment
9139-29,Levodopa-carbidopa (Sinemet),,,,,Levodopa-carbidopa (Sinemet),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,1757,,Levodopa-carbidopa (Sinemet),,
9141-23,Suxamethonium (Succinylcholine),,,,,Suxamethonium,268,Medicatie,,23,Injecties CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,25,,Suxamethonium (Succinylcholine),,
9142-21,Tetracycline,,,,,Tetracycline,268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,29,,Tetracycline,,
9143-70,Theolair retard (Theofylline),,,,,Theolair retard (Theofylline),268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,101,,Theolar retard (Theophylline),,
9144-70,Theolin retard (Theofylline),,,,,Theolin retard,268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,42,,Theolin retard (Theophylline),,
9145-67,Tracutil,trace elements (Tracutil),ATC,B05XA31,electrolytes in combination with other drugs,Tracutil,268,Medicatie,,67,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,2026,,trace elements (Tracutil),21601214,electrolytes in combination with other drugs; parenteral (electrolyte solutions)
9146-29,Clorazepaat dikalium (Tranxene),,,,,Clorazepaat dikalium,268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,116,,Clorazepate dipotassium (Tranxene),,
9147-29,Amitriptyline (Tryptizol),,,,,Amitriptyline (Tryptizol),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,1532,,Amitriptyline (Tryptizol),,
9148-69,Unguentum leniens (Koelzalf),,,,,Unguentum leniens (Koelzalf),268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,491,,Unguentum leniens (Cooling ointment),,
9149-70,(V/A)Ventolin:Atrovent 1:1,salbutamol/ipratropium bromide,ATC,R03AL02,salbutamol and ipratropium bromide,(V/A)Ventolin:Atrovent 1:1,268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,61189,,salbutamol/ipratropium bromide,43534844,salbutamol and ipratropium bromide; inhalant
9150-70,(V/M)Ventolin:Mucomyst 1:1,salbutamol/acetylcysteine,ATC,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",(V/M)Ventolin:Mucomyst 1:1,268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,10606,,salbutamol/acetylcysteine,21603274,"Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics"
9151-15,Cefuroxim (Zinacef),cefuroxime,ATC,J01DC02,cefuroxime,Cefuroxim,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,1795,,cefuroxime,21602884,cefuroxime; systemic
9152-15,Cefazoline (Kefzol),cefazolin,ATC,J01DB04,cefazolin,Cefazoline,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,24241,,cefazolin,21602873,cefazolin; parenteral
9154-70,Ventolin aerosol,,,,,Ventolin aerosol,268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,184,,Ventolin aerosol,,
9155-63,Nutrison Concentrated oud,,,,,Nutrison Concentrated oud,383,SONDEVOEDING OUD,,63,Voeding Enteraal oud,,,,,,,,,,,drugitems,1272,,Nutrison Concentrated old,,
9156-63,Nutrison Proteïn Plus oud,Nutrison Protein Plus enteral nutrition,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",Nutrison Proteïn Plus oud,383,SONDEVOEDING OUD,,63,Voeding Enteraal oud,,,,,,,,,,,drugitems,2137,,Nutrison Protein Plus enteral nutrition,21605350,"Fat/carbohydrates/proteins/minerals/vitamins, combinations"
9157-69,Dermovate,,,,,Dermovate,268,Medicatie,,69,Niet iv Zalven/Crèmes/Druppels,,,,,,,,,,,drugitems,145,,Dermovate,,
9351-55,Vitamine B Complex,Vitamin B-complex,ATC,A11EA,"Vitamin B-complex, plain",Vit B Complex,268,Medicatie,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,8007,,Vitamin B-complex,21600830,"Vitamin B-complex, plain"
9351-67,Vitamine B Complex,Vitamin B-complex,ATC,A11EA,"Vitamin B-complex, plain",Vit B Complex,268,Medicatie,,67,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,215,,Vitamin B-complex,21600830,"Vitamin B-complex, plain"
9420-27,Cardiac Output NaClccc,,,,,Cardiac Output NaClccc,328,OLGV-OUD,,27,Injecties Overig,,,,,,,,,,,drugitems,7,,Cardiac Output NaClccc,,
9424-65,"NaCL 0,9% spuit",sodium chloride 0.9% syringe pump infusion,ATC,B05BB01,electrolytes,"NaCL 0,9% spuit",268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,166829,,sodium chloride 0.9% syringe pump infusion,21601161,electrolytes; parenteral
9458-27,Caspofungine,,,,,Caspofungine,268,Medicatie,,27,Injecties Overig,,,,,,,,,,,drugitems,187,,Caspofungin,,
9458-15,Caspofungine,,,,,Caspofungine,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,147,,Caspofungin,,
9461-25,Darbepoëtine (Aranesp),,,,,Darbepoëtine (Aranesp),268,Medicatie,,25,Injecties Haematologisch,,,,,,,,,,,drugitems,30,,Darbepoetin (Aranesp),,
9475-67,Vit B/C (vlgs CVVH-protocol),,,,,Vit B/C (vlgs CVVH-protocol),268,Medicatie,,67,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,7755,,Vit B/C (according to CVVH protocol),,
9539-21,SDD-drank/pasta/belcomycinex,,,,,SDD-drank/pasta/belcomycinex,328,OLGV-OUD,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,1,,SDD oral solution/paste/belcomycinex,,
9542-21,Itraconazol (Trisporal),itraconazole,ATC,J02AC02,itraconazole,Itraconazol (Trisporal),268,Medicatie,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,91,,itraconazole,21603081,itraconazole; systemic
9542-15,Itraconazol (Trisporal),itraconazole,ATC,J02AC02,itraconazole,Itraconazol (Trisporal),268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,229,,itraconazole,21603081,itraconazole; systemic
9543-31,Magnesiumoxide,magnesium oxide,ATC,A06AD02,magnesium oxide,Magnesiumoxide,268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,14429,,magnesium oxide,21600567,magnesium oxide; oral
9549-21,SDD-Pasta/Drank/Belcomycine,,,,,SDD-Pasta/Drank/Belcomycine,318,Deleted - Niet gebruiken,,21,Niet iv Antimicrobiele middelen,,,,,,,,,,,drugitems,41,,SDD Paste/Beverage/Belcomycin,,
9550-71,Supradyn,Supradyn multivitamin,ATC,A11AA03,"multivitamins and other minerals, incl. combinations",Supradyn,268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,16266,,Supradyn multivitamin,21600805,"multivitamins and other minerals, incl. combinations; systemic"
