source_concept_id,source_concept,count,count_validated,itemid,item,abbreviation,category,islabresult,valueid,source_concept_en
17007-36,"Trauma medical, other",29,29,17007,APACHEIV Non-operative trauma,APACHEIV Non-operative trauma,APACHE IV Diagnosen,0,36,"Trauma medical, other"
17008-2,"Aneurysm repair, ventricular",5,5,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,2,"Aneurysm repair, ventricular"
17008-3,"Aneurysm, abdominal aortic",189,189,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,3,"Aneurysm, abdominal aortic"
17008-4,"Aneurysm, abdominal aortic; with dissection",29,29,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,4,"Aneurysm, abdominal aortic; with dissection"
17008-5,"Aneurysm, abdominal aortic; with rupture",115,115,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,5,"Aneurysm, abdominal aortic; with rupture"
17008-6,"Aneurysm, thoracic aortic",181,181,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,6,"Aneurysm, thoracic aortic"
17008-7,"Aneurysm, thoracic aortic; with dissection",154,154,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,7,"Aneurysm, thoracic aortic; with dissection"
17008-8,"Aneurysm, thoracic aortic; with rupture",18,18,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,8,"Aneurysm, thoracic aortic; with rupture"
17008-9,"Aneurysms, repair of other (except ventricular)",31,31,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,9,"Aneurysms, repair of other (except ventricular)"
17008-10,Aortic and Mitral valve replacement,74,74,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,10,Aortic and Mitral valve replacement
17008-11,Aortic valve replacement (isolated),875,875,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,11,Aortic valve replacement (isolated)
17008-12,Atrial Septal Defect (ASD) Repair,5,5,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,12,Atrial Septal Defect (ASD) Repair
17008-13,"CABG alone, coronary artery bypass grafting",3354,3354,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,13,"CABG alone, coronary artery bypass grafting"
17008-14,"CABG alone, redo",37,37,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,14,"CABG alone, redo"
17008-15,CABG redo with other operation,5,5,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,15,CABG redo with other operation
17008-16,CABG redo with valve repair/replacement,76,76,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,16,CABG redo with valve repair/replacement
17008-17,CABG with aortic valve replacement,493,493,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,17,CABG with aortic valve replacement
17008-18,CABG with double valve repair/replacement,29,29,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,18,CABG with double valve repair/replacement
17008-19,CABG with mitral valve repair,117,117,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,19,CABG with mitral valve repair
17008-20,CABG with mitral valve replacement,40,40,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,20,CABG with mitral valve replacement
17008-21,CABG with other operation,34,34,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,21,CABG with other operation
17008-22,CABG with pulmonic or tricuspid valve repair or replacement ONLY. For mitral,1,1,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,22,CABG with pulmonic or tricuspid valve repair or replacement ONLY. For mitral
17008-24,Cardiac arrest (with or without respiratory arrest; for respiratory arrest see,11,11,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,24,Cardiac arrest (with or without respiratory arrest; for respiratory arrest see
17008-25,"Cardiovascular surgery, other",151,151,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,25,"Cardiovascular surgery, other"
17008-26,"Complications of prev. peripheral vasc. surgery, (i.e.ligation of bleeder, exploration",24,24,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,26,"Complications of prev. peripheral vasc. surgery, (i.e. ligation of bleeder, exploration"
17008-27,"Complications of previous open-heart surgery, surgery for (i.e. bleeding, infection,",23,23,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,27,"Complications of previous open-heart surgery, surgery for (i.e. bleeding, infection,"
17008-28,Congenital Defect Repair (Other),2,2,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,28,Congenital Defect Repair (Other)
17008-30,Dilatation (with general anesthesia),2,2,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,30,Dilation (with general anesthesia)
17008-32,Embolectomy (with general anesthesia),17,17,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,32,Embolectomy (with general anaesthesia)
17008-33,Embolectomy (without general anesthesia),4,4,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,33,Embolectomy (without general anesthesia)
17008-34,Endarterectomy (other vessels),58,58,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,34,Endarterectomy (other vessels)
17008-35,"Endarterectomy, carotid",101,101,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,35,"Endarterectomy, carotid"
17008-36,"Graft for dialysis, insertion of",2,2,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,36,"Graft for dialysis, insertion of"
17008-37,"Graft, aorto-femoral bypass",32,32,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,37,"Graft, aorto-femoral bypass"
17008-38,"Graft, aorto-iliac bypass",5,5,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,38,"Graft, aortoiliac bypass"
17008-39,"Graft, femoral-femoral bypass",10,10,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,39,"Graft, femoral-femoral bypass"
17008-40,"Graft, femoral-popliteal bypass",15,15,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,40,"Graft, femoral-popliteal bypass"
17008-41,"Grafts, all other bypass (except renal)",32,32,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,41,"Grafts, all other bypass (except renal)"
17008-43,"Grafts, removal of infected vascular",1,1,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,43,"Grafts, removal of infected vascular"
17008-44,Mitral valve repair,180,180,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,44,Mitral valve repair
17008-45,Mitral valve replacement,102,102,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,45,Mitral valve replacement
17008-46,Pericardial effusion/tamponade,27,27,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,46,Pericardial effusion/tamponade
17008-47,Pericardiectomy (total/subtotal),7,7,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,47,Pericardiectomy (total/subtotal)
17008-49,"Sepsis, cutaneous/soft tissue",19,19,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,49,"Sepsis, cutaneous/soft tissue"
17008-50,"Sepsis, GI",13,13,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,50,"Sepsis, GI"
17008-52,"Sepsis, other",21,21,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,52,"Sepsis, others"
17008-54,"Sepsis, renal/UTI (including bladder)",1,1,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,54,"Sepsis, renal/UTI (including bladder)"
17008-56,Thrombectomy (with general anesthesia),15,15,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,56,Thrombectomy (with general anesthesia)
17008-58,Tricuspid valve surgery,2,2,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,58,Tricuspid valve surgery
17008-59,"Tumor removal, intracardiac",11,11,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,59,"Tumor removal, intracardiac"
17008-60,"Vascular surgery, other",79,79,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,60,"Vascular surgery, other"
17008-63,Ventricular Septal Defect (VSD) Repair,12,12,17008,APACHEIV Post-operative cardiovascular,APACHEIV Post-operative cardiovascular,APACHE IV Diagnosen,0,63,Ventricular Septal Defect (VSD) Repair
17009-1,Appendectomy,7,7,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,1,Appendectomy
17009-2,"Bleeding-lower GI, surgery for",13,13,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,2,"Bleeding-lower GI, surgery for"
17009-3,"Bleeding-other GI, surgery for",8,8,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,3,"Bleeding-other GI, surgery for"
17009-4,"Bleeding-upper GI, surgery for",17,17,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,4,"Bleeding upper GI, surgery for"
17009-5,"Bleeding-variceal, surgery for (excluding vascular shuntingsee surgery for",1,1,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,5,"Bleeding-variceal, surgery for (excluding vascular shunting surgery for"
17009-6,"Cancer-colon/rectal, surgery for (including abdominoperineal resections)",166,166,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,6,"Cancer-colon/rectal, surgery for (including abdominoperineal resections)"
17009-7,"Cancer-esophageal, surgery for (abdominal approach)",240,240,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,7,"Cancer-esophageal, surgery for (abdominal approach)"
17009-8,"Cancer-other GI tract, surgery for (i.e. hepatoma, gallbladder etc.)",144,144,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,8,"Cancer-other GI tract, surgery for (i.e. hepatoma, gallbladder etc.)"
17009-9,"Cancer-small intestinal, surgery for",11,11,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,9,"Cancer-small intestinal, surgery for"
17009-10,"Cancer-stomach, surgery for",38,38,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,10,"Cancer stomach, surgery for"
17009-12,"Cholecystectomy/cholangitis, surgery for (gallbladder removal)",12,12,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,12,"Cholecystectomy/cholangitis, surgery for (gallbladder removal)"
17009-13,"Complications of previous GI surgery; surgery for (anastomotic leak, bleeding,",123,123,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,13,"Complications of previous GI surgery; surgery for (anastomotic leak, bleeding,"
17009-14,"Diverticular disease, surgery for",11,11,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,14,"Diverticular disease, surgery for"
17009-15,"Esophageal surgery, other",54,54,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,15,"Esophageal surgery, other"
17009-16,"Fistula/abscess, surgery for (not inflammatory bowel disease)",21,21,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,16,"Fistula/abscess, surgery for (not inflammatory bowel disease)"
17009-17,Gastrostomy,4,4,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,17,Gastrostomy
17009-18,"GI Abscess/cyst-primary, surgery for (for complications of GI surgery see below)",9,9,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,18,"GI Abscess/cyst-primary, surgery for (for complications of GI surgery see below)"
17009-19,"GI Obstruction, surgery for (including lysis of adhesions)",53,53,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,19,"GI Obstruction, surgery for (including lysis of adhesions)"
17009-20,"GI Perforation/rupture, surgery for",161,161,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,20,"GI Perforation/rupture, surgery for"
17009-21,"GI surgery, other",99,99,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,21,"GI surgery, other"
17009-22,"GI Vascular ischemia, surgery for (resection)",44,44,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,22,"GI Vascular ischemia, surgery for (resection)"
17009-23,"Hernia-hiatal, esophageal surgery for",4,4,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,23,"Hiatal hernia, esophageal surgery for"
17009-24,Herniorrhaphy,4,4,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,24,Herniorrhaphy
17009-25,"Inflammatory bowel disease, surgery for",1,1,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,25,"Inflammatory bowel disease, surgery for"
17009-27,"Pancreatitis, surgery for",4,4,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,27,"Pancreatitis, surgery for"
17009-28,Peritoneal lavage,1,1,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,28,peritoneal lavage
17009-29,"Peritonitis, surgery for",2,2,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,29,"Peritonitis, surgery for"
17009-32,Splenectomy,4,4,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,32,Splenectomy
17009-33,Whipple-surgery for pancreatic cancer,33,33,17009,APACHEIV Post-operative gastro-intestinal,APACHEIV Post-operative gastro-intestinal,APACHE IV Diagnosen,0,33,Whipple surgery for pancreatic cancer
17010-1,Bladder repair for perforation/rupture,4,4,17010,APACHEIV Post-operative genitourinary,APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,1,Bladder repair for perforation/rupture
17010-2,Cesarean section,12,12,17010,APACHEIV Post-operative genitourinary,APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,2,Cesarean section
17010-4,Cystectomy (other reasons),16,16,17010,APACHEIV Post-operative genitourinary,APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,4,Cystectomy (other reasons)
17010-5,Cystectomy for neoplasm,41,41,17010,APACHEIV Post-operative genitourinary,APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,5,Cystectomy for neoplasm
17010-6,Ectopic pregnancy (all),3,3,17010,APACHEIV Post-operative genitourinary,APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,6,Ectopic pregnancy (all)
17010-7,"Exenteration, pelvic-female",1,1,17010,APACHEIV Post-operative genitourinary,APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,7,"Exenteration, pelvic-female"
17010-8,"Exenteration, pelvic-male",1,1,17010,APACHEIV Post-operative genitourinary,APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,8,"Exenteration, pelvic-male"
17010-9,"Genitourinary surgery, other",67,67,17010,APACHEIV Post-operative genitourinary,APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,9,"Genitourinary surgery, other"
17010-10,Hysterectomy for cancer with or without lymph node dissection,5,5,17010,APACHEIV Post-operative genitourinary,APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,10,Hysterectomy for cancer with or without lymph node dissection
17010-11,Hysterectomy for other benign neoplasm/fibroids,6,6,17010,APACHEIV Post-operative genitourinary,APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,11,Hysterectomy for other benign neoplasm/fibroids
17010-13,"Lymph node dissection, pelvic or retroperitoneal(male)",4,4,17010,APACHEIV Post-operative genitourinary,APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,13,"Lymph node dissection, pelvic or retroperitoneal(male)"
17010-14,Mastectomy (all),1,1,17010,APACHEIV Post-operative genitourinary,APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,14,Mastectomy (all)
17010-15,Nephrectomy (other reasons),6,6,17010,APACHEIV Post-operative genitourinary,APACHEIV Post-operative genitourinary,APACHE IV Diagnosen,0,15,Nephrectomy (other reasons)
